,ACCOUNT_NUM.hash,CUSTOMER_REF.hash,OFFNET_INCOMING_Scaled,OFFNET_INCOMING_Categorical,OFFNET_INCOMING_Outlier,OFFNET_OUTGOING_Categorical,OFFNET_OUTGOING_Scaled,OFFNET_OUTGOING_Outlier,ONNET_INCOMING_Categorical,ONNET_INCOMING_Scaled,ONNET_INCOMING_Outlier,ONNET_OUTGOING_Categorical,ONNET_OUTGOING_Scaled,ONNET_OUTGOING_Outlier,IDD_INCOMING_Categorical,IDD_INCOMING_Scaled,IDD_INCOMING_Outlier,IDD_incoming_country,IDD_OUTGOING_Categorical,IDD_OUTGOING_Scaled,IDD_OUTGOING_Outlier,IDD_outgoing_Cumulative_Revenue,IDD_outgoing_country,Peo_TV_Package,PEO_TV_Categorical,PEO_TV_Scaled,event_source.hash,BB_Categorical,BB_Scaled,BB_Package,TARIFF_NAME,BB_Medium,Location_Identifier,GENDER,BIRTH_YEAR,AGE,ONNET_Overall_Categorical,OFFNET_Overall_Categorical,IDD_Overall_Categorical,VOICE_Categorical,Subscription,Sub_Type,Sub_Usage,Sub_Type_State,Megaline_Package,Megaline_Month_Subscribed,Megaline_Rental,Megaline_One_Time_Charge,Package_Type,FTTH_Package,FTTH_Month_Subscribed,FTTH_Rental,FTTH_One_Time_Charge,VAS_Package,VAS_Month_Subscribed,VAS_Rental,VAS_One_Time_Charge,Product_Type,MEDIUM,Sub_Update_Date,Sub_Update_Status,Sub_Update,BB_Extra_GB_Usage_Times,BB_Extra_GB_Month_vs_Rental,BB_Extra_GB_Purchased_Scaled,BB_Extra_GB_Purchase_Categorical,BB_Extra_GB_Amount,Peo_Extra_Channels_Cumulative_Rental,Peo_Extra_Channels_Month_vs_Rental,Peo_Extra_Channels_Purchased_Scaled,Peo_Extra_Channels_Purchased_Categorical,Having_Insurance,Having_Senior_Citizen_Scaled,Having_Senior_Citizen,Having_Kids_at_Home_Scaled,Having_Kids_at_Home,SMEs_Scaled,SMEs,Having_Teenagers_Students_Scaled,Having_Teenagers_Students,Having_Working_Professionals_Scaled,Having_Working_Professionals,Having_Family_Member_Abroad_Scaled,Having_Family_Member_Abroad,Tamil_Customer,Peo_Packages_if_Senior_Citizen,Peo_Packages_if_Kids,Peo_Packages_if_Teenager_Students,Peo_Package_if_Working_Professionals,BB_Package_if_Working_Professionals,BB_Packages_if_Teenager_Students,BB_Packages_if_SMEss,VAS_if_Kids,VAS_if_Teenager_Students,VAS_if_Working_Professionals,IDD_if_Family_Member_Abroad
1999,017320ba34a2b89470506f02bca413a4,63e39f9260679d06cb31d83e63827fd4,0.2599833202511774,MEDIUM,NO,MEDIUM,0.1632653061224489,NO,MEDIUM,0.2647664835164835,NO,MEDIUM,0.1259566326530612,NO,HIGH,0.7986666666666666,YES,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'CTGL/China Incoming II', 'Orange/France Incoming II', 'Skype/LUX Incoming II', 'BICS/Belgium Incoming II', 'STC/Saudi Arabia Incoming II']",,,,,,,,,,,,,AB_Copper Access Bearer,,MSAG5200-ISLMH-POL-NODE491451,M,1979.0,42.0,MEDIUM,MEDIUM,LOW,MEDIUM,,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']",,,,,,,,,,"MC, MC",,,,,,,,,,,,,,0.1,,0.2,,0.0,,0.0,,0.2,,0.85,YES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,e3d71a45dab9774e00a7826fbc2fe7d3,b776a4fc58c23db1d1780077e6b38954,0.1442798273155416,MEDIUM,NO,LOW,0.0584281789638932,NO,HIGH,0.332245879120879,NO,HIGH,0.3042827708006279,YES,MEDIUM,0.4218333333333333,YES,"['HGC/HK Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'BICS/Belgium Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",LOW,0.0128205128205128,NO,23000.0,['United Arab Emirates  - Mobile'],,,,,MEDIUM,0.4930555555555555,Web Family Active,WEB FAMILY ACTIVE,COPPER,MSAG5200-ISLND-PHG-NODE500241,M,1952.0,69.0,HIGH,LOW,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_MEDIUM', 'TV_NO_INFO']",Assumed,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[1990.0],[],"['Voice', 'Other', 'BB']",,,,,,,,,,"MC, MC, MC",,,,6.0,"{'2018-12': nan, '2020-06': 2775.0, '2020-04': 200.0, '2020-05': 1925.0, '2019-12': 850.0, '2020-07': 2350.0}",0.00715307582260372,LOW,69.0,,,,,,0.3,,0.30000000000000004,,0.2,,0.2,,0.2,,1.85,YES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,d16592a663de520c2054926d90603b82,6371513e51d5fd1c266963c15e32b019,0.1755298273155416,MEDIUM,NO,HIGH,0.3193190737833594,NO,MEDIUM,0.1941964285714285,NO,MEDIUM,0.2029778257456828,NO,,,,,,,,,,PEO_SILVER,MEDIUM,0.65,aef17a23c72c2a53578b30e0333fab3d,,,,AB_Copper Access Bearer,,MSAG5200BG-NODE431391,M,1963.0,58.0,MEDIUM,HIGH,,MEDIUM,,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_NO_INFO', 'TV_MEDIUM']",Assumed,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service']","['2018-08', '2018-08', '2018-08']",[899.0],[],"['Other', 'PeoTV', 'Voice']",,,,,['Telehealth'],['2019-08'],['100'],[],['Megaline'],"C, C",,,,,,,,,,,,,YES,0.9,YES,0.2,,0.0,,0.1,,0.1,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,6ceafe0f8f87f26e0b6c869c3f47ed3a,a6cd188c33d3c0018fadb65caa33b4d8,0.001201923076923,LOW,NO,LOW,0.001201923076923,NO,LOW,0.0025755494505494,NO,,,,,,,,,,,,,,,,,,,,AB_Copper Access Bearer,,C300MNW-MEE-NODE18887751,M,1967.0,54.0,LOW,LOW,,LOW,SLT Megaline Double Play (BV) Package,DOUBLE_PLAY_BV,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Actual,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']",,,,,,,,,,"MC, MC",12/10/2020 13:29:00,Promotion Upgrade,SINGLE_PLAY -> DOUBLE_PLAY_BV,,,,,,,,,,,0.0,,0.2,,0.0,,0.0,,0.2,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,93d1fcde949a06c61c5105ab344c9804,02a9d511f6159206ccfcf70cc758cc39,0.0175055599162742,LOW,NO,LOW,0.0144230769230769,NO,LOW,0.0039491758241758,NO,LOW,0.0173665620094191,NO,,,,,,,,,,,,,,,,Web Family Plus,Web Family Plus,COPPER,MSAG5200PH-AKG-NODE431631,M,1962.0,59.0,LOW,LOW,,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08', '2018-08']","[899.0, 1490.0]",[],"['Other', 'Voice', 'PeoTV', 'BB']",,,,,,,,,,"MC, MC, MC, MC",,,,1.0,{'2018-08': nan},0.01,LOW,13.0,,,,,,0.3,,0.2,,0.1,,0.1,,0.1,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,c9801211cf1e0438fa99b50df0222be1,88e78c5a0c27cf974f3e116d4cc5a648,0.0976746467817896,LOW,NO,MEDIUM,0.1247056514913657,NO,LOW,0.0408653846153846,NO,LOW,0.0303669544740973,NO,LOW,0.0341666666666666,NO,"['Orange/France Incoming II', 'Telstra/Australia Incoming II', 'DU/UAE Incoming II']",,,,,,,,,,,,,z Sales End_.Home - Single Play,,C300MNW-MEE-NODE18887751,M,1980.0,41.0,LOW,LOW,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']",,,,,['Basic1 TeleLife'],['2018-08'],['60'],[],[],", ",,,,,,,,,,,,,YES,0.5,YES,0.2,,0.0,,0.0,,0.2,,0.6,YES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,bb11f3fbacb6e366cf1834be06b99179,13465f0f8df76dd0eccba40b8b57bd0f,0.001201923076923,LOW,NO,LOW,0.001201923076923,NO,,,,,,,,,,,,,,,,PEO_SILVER,LOW,0.05,af93b6d2a9d617a59a02238e3dcb50c4,LOW,0.0833333333333333,Web LITE,Web Lite,COPPER,MSAG5200-ISLIDH-KGW-NODE6194491,M,1978.0,43.0,,LOW,,,SLT Megaline Triple Play Package,TRIPLE_PLAY,"['VOICE_NO_INFO', 'BB_LOW', 'TV_LOW']",Actual,"['SLT Voice Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['2020-07', '2020-07', '2020-07']",[450.0],[],"['Voice', 'BB', 'Other']",,,,,,,,,,"MC, MC, MC",21/07/2020 16:16:00,Promotion Upgrade,DOUBLE_PLAY_BV -> TRIPLE_PLAY,1.0,{'2020-07': nan},0.01,LOW,2.0,,,,,,0.0,,0.2,,0.1,,0.1,,0.30000000000000004,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,b7ca88ad4ec9fd85c6ee530a6264a62f,4ea386d7b6dd298ac2a41a170990a4f8,0.3260972658294087,HIGH,NO,MEDIUM,0.1716787676609105,NO,MEDIUM,0.2156593406593406,NO,LOW,0.0386822998430141,NO,LOW,0.0091666666666666,NO,"['TIS/Italy Incoming II', 'Maxis/ MY Incoming II', 'CHTI/ Taiwan Incoming II']",,,,,,,,,,,,,AB_Copper Access Bearer,,MSAG5200-ISLMX-NODE5391821,M,1970.0,51.0,LOW,HIGH,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']",,,,,,,,,,"MC, MC",,,,,,,,,,,,,,0.0,,0.2,,0.0,,0.0,,0.2,,0.35,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,abbf67b8dd1a707dfa7d1b882464b1b5,4352eb347b1f6c955459e8f7b43954a4,0.0709134615384615,LOW,NO,MEDIUM,0.0853365384615384,NO,LOW,0.0556318681318681,NO,LOW,0.0361803375196232,NO,,,,,,,,,,PEO_SILVER,NO,0.0,afd6d5d3e9249ee225f66234cd3e1932,LOW,0.0885416666666666,,AB_Copper Access Bearer,,MSAG5200BG-NODE431391,M,1954.0,67.0,LOW,LOW,,LOW,,DOUBLE_PLAY_BV,"['VOICE_LOW', 'BB_LOW', 'TV_NO']",Assumed,"['SLT Voice Service', 'AB Copper Access Bearer']","['2019-09', '2019-09']",[],[],"['Voice', 'Other']",,,,,,,,,,"MC, MC",,,,,,,,,,,,,,0.3,,0.2,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,1a617960765d7a65076fc4871495ffb5,0572441451143902de0a79578f20f5f6,0.0858271193092621,LOW,NO,LOW,0.0147910125588697,NO,LOW,0.0242101648351648,NO,LOW,0.0205062794348508,NO,LOW,0.2789999999999999,YES,"['GTS Incoming II', 'Maxis/ MY Incoming II', 'Platinum Incoming II', 'CTGL/China Incoming II', 'DU/UAE Incoming II', 'Vovida/UK Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Skype/LUX Incoming II', 'Lycatel Incoming II', 'Singtel/ SP Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",LOW,0.0464743589743589,NO,167499.0,['Canada'],,,,,,,,z Sales End_Res SLT Phone,,MSAG5200-ISLMV-GDM-NODE482491,M,1953.0,68.0,LOW,LOW,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']",,,,,,,,,,"MC, MC",,,,1.0,{'2017-08': 3750.0},0.01,LOW,,,,,,,0.3,,0.2,,0.1,,0.1,,0.1,,1.35,YES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,c474b9ea5dc989a6530772bf877e9c16,525391b21b6fa9faffe94d6d8de1ee82,0.0067209576138147,LOW,NO,LOW,0.0108173076923076,NO,LOW,0.0027472527472527,NO,LOW,0.0138589089481946,NO,,,,,,,,,,PEO_SILVER,NO,0.0,afde3cafabf079e6ec5dcbb2e36af075,MEDIUM,0.6354166666666666,Web Starter,Web Starter,COPPER,UA5000(IPMB)SL-NODE385341,,,,LOW,LOW,,LOW,,DOUBLE_PLAY_BV,"['VOICE_LOW', 'BB_MEDIUM', 'TV_NO']",Assumed,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[740.0],[],"['Voice', 'Other', 'BB']",,,,,,,,,,"MC, MC, MC",,,,1.0,{'2019-10': nan},0.01,LOW,,,,,,,0.0,,0.1,,0.2,,0.2,,0.2,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,c154f0c411e9e98bb5e2d123857a8e8f,777ac93436b5117cf7f75866045dea7f,0.1198979591836734,MEDIUM,NO,HIGH,0.3360478806907378,NO,LOW,0.009271978021978,NO,LOW,0.0303424254317111,NO,LOW,0.0025,NO,['DU/UAE Incoming II'],,,,,,,,,,,,,z Sales End_Res SLT Phone,,MSAG5200-ISLND-PHG-NODE500241,M,1964.0,57.0,LOW,HIGH,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']",,,,,,,,,,"MC, MC",,,,,,,,,,,,,,0.3,,0.2,,0.0,,0.0,,0.0,,0.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,28f6fc012e1d387862d34a02c4a6d278,ba34c42932d8a086d856e204837c9aab,0.1549254317111459,MEDIUM,NO,LOW,0.0687794348508634,NO,MEDIUM,0.0970123626373626,NO,MEDIUM,0.1039295525902668,NO,LOW,0.0693333333333333,NO,"['TIS/Italy Incoming II', 'Maxis/ MY Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",LOW,0.0176282051282051,NO,16200.0,['Italy - Mobile'],PEO_SILVER,HIGH,0.7125,b0086f6ecf11840b169fd79537c8f552,HIGH,0.8333333333333334,,AB_Copper Access Bearer,,C300MIDH-IDJ-NODE11065541,F,1971.0,50.0,MEDIUM,LOW,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_HIGH', 'TV_HIGH']",Assumed,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['2018-08', '2018-08', '2018-08']",[899.0],[],"['Voice', 'PeoTV', 'Other']",,,,,"['Meet Lite', 'BB Entertainment Unlimited']","['2020-12', '2020-12']",['1990'],[195.0],['Megaline'],"MC, MC",,,,1.0,{'2018-08': nan},0.01,LOW,77.0,,,,,,0.0,,0.55,YES,0.4,,0.9999999999999999,YES,0.9500000000000001,YES,1.6,YES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0
2012,c3f1c484e096650c23274ed124fda5ab,a63c32f76b6b3f0f221ba4326e793d4b,0.1449339351125065,MEDIUM,NO,MEDIUM,0.0964236656200942,NO,MEDIUM,0.2245879120879121,NO,MEDIUM,0.2023155416012558,NO,,,,,,,,,,PEO_SILVER,HIGH,0.8875,b00a3c511a3bc340725e4035f3107c01,,,,z Sales End_Res SLT Phone,,MSAG5200-ISLND-PHG-NODE500241,M,1957.0,64.0,MEDIUM,MEDIUM,,MEDIUM,SLT Megaline Triple Play Package,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_NO_INFO', 'TV_HIGH']",Actual,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']",,,,,,,,,,"MC, MC",29/09/2020 15:53:00,Promotion Upgrade,DOUBLE_PLAY_PV -> TRIPLE_PLAY,,,,,,,,,,,0.4,,0.45,,0.0,,0.2,,0.1,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,b975b77d899a103ceea82edd8ad8ee19,d9bb09044bb353ae03c5660762d03405,0.1033163265306122,MEDIUM,NO,MEDIUM,0.1453100470957613,NO,MEDIUM,0.0975274725274725,NO,LOW,0.0507505886970172,NO,LOW,0.0478333333333333,NO,"['Maxis/ MY Incoming II', 'Platinum Incoming II', 'Orange/France Incoming II', 'DU/UAE Incoming II']",LOW,0.0705128205128205,NO,563033.0,['Saudi Arabia - Mobile'],,,,,,,Broadband Experience Package,Broadband Experience Package,COPPER,MSAG5200-ISLMV-GDM-NODE482491,M,1939.0,82.0,LOW,MEDIUM,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[],[],"['Other', 'Voice', 'BB']",,,,,,,,,,"MC, MC, MC",,,,1.0,{'2018-12': nan},0.01,LOW,,,,,,,0.3,,0.2,,0.1,,0.1,,0.1,,0.85,YES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,6080d851370d5466faaaf06adc78deea,e860bd50436c3476f2df630386d54d26,0.1617935635792778,MEDIUM,NO,MEDIUM,0.1336832810047095,NO,MEDIUM,0.0848214285714285,NO,MEDIUM,0.0995143249607535,NO,MEDIUM,0.483,YES,"['Maxis/ MY Incoming II', 'PTCL/Pakistan Incoming II', 'DU/UAE Incoming II', 'IVOCO Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Optus/AU Incoming II', 'Lycatel Incoming II', 'Singtel/ SP Incoming II', 'CETIN Incoming II', 'STC/Saudi Arabia Incoming II']",LOW,0.1490384615384615,YES,661784.0,"['Australia - Mobile', 'U.K.', 'Australia']",,,,,,,,AB_Copper Access Bearer,,MSAG5200-ISLND-PHG-NODE500241,M,1968.0,53.0,MEDIUM,MEDIUM,LOW,MEDIUM,,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']",,,,,,,,,,"MC, MC",,,,,,,,,,,,,,0.1,,0.2,,0.0,,0.0,,0.2,,1.6,YES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,e01596721d2eb566c0c38949cb5ed06b,aa40554dd18c8724f83faafc9d8cda79,0.001201923076923,LOW,NO,LOW,0.001201923076923,NO,LOW,0.0025755494505494,NO,LOW,0.005175627943485,NO,LOW,0.01,NO,['Skype/LUX Incoming II'],LOW,0.0384615384615384,NO,17887.0,['U.S.A'],,,,,,,,Home Single Play with My Phone,,MSAG5200-ISLND-PHG-NODE500241,,,,LOW,LOW,LOW,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['SLT Voice Service', 'AB Copper Access Bearer']","['2019-11', '2019-11']",[],[],"['Voice', 'Other']",,,,,,,,,,"MC, MC",,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.35,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,047ebaf11a87828bf6190717ef0596c1,34bd7bb5d5371447acf17606d54ccb8d,0.2515371533228676,MEDIUM,NO,HIGH,0.3796850470957614,NO,MEDIUM,0.1025068681318681,NO,MEDIUM,0.1273793171114599,NO,,,,,,,,,,,,,,,,,AB_Copper Access Bearer,,MSAG5200-ISLBZ-NODE435881,M,1940.0,81.0,MEDIUM,HIGH,,MEDIUM,,TRIPLE_PLAY,"['VOICE_MEDIUM', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']",,,,,,,,,,"MC, MC",,,,,,,,,,,,,,0.4,,0.2,,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,f18cbade5483787052f1d4c4c85d34d0,720a04d9a4aad40260e7f413a2e2c886,0.2495830062794348,MEDIUM,NO,LOW,0.0363275117739403,NO,MEDIUM,0.1971153846153846,NO,MEDIUM,0.1589727237048665,NO,HIGH,0.7828333333333333,YES,"['GTS Incoming II', 'Platinum Incoming II', 'Maxis/ MY Incoming II', 'CTGL/China Incoming II', 'DU/UAE Incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Optus/AU Incoming II', 'Telstra/Australia Incoming II', 'PCCW Incoming  II', 'IDT/HK Incoming II', 'Singtel/ SP Incoming II', 'BICS/Belgium Incoming II', 'PTCL/Pakistan Incoming II', 'Vovida/UK Incoming II', 'STC/Saudi Arabia Incoming II']",MEDIUM,0.391025641025641,YES,576766.0,"['Denmark - Mobile', 'U.S.A']",,,,,,,,AB_Copper Access Bearer,,MSAG5200-ISLMV-GDM-NODE482491,,,,MEDIUM,LOW,HIGH,MEDIUM,SLT Megaline Double Play (BV) Package,DOUBLE_PLAY_BV,"['VOICE_MEDIUM', 'BB_NO_INFO', 'TV_NO_INFO']",Actual,"['SLT Voice Service', 'AB Copper Access Bearer']","['2018-08', '2018-08']",[],[],"['Voice', 'Other']",,,,,,,,,,"MC, MC",03/07/2020 13:51:00,Promotion Downgrade,DOUBLE_PLAY_BV -> SINGLE_PLAY,,,,,,,,,,,0.1,,0.0,,0.0,,0.0,,0.0,,2.0,YES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2018,4ac365cc88c082410c257678638dd023,79005d43d880b938a46759a042941e38,0.3389668367346938,HIGH,NO,MEDIUM,0.2240973312401884,NO,MEDIUM,0.2994505494505494,NO,HIGH,0.312107535321821,YES,LOW,0.0175,NO,"['Maxis/ MY Incoming II', 'Skype/LUX Incoming II', 'DU/UAE Incoming II']",,,,,,PEO_SILVER,NO,0.0,b05f89ed9a8b50a92afeda3e36bcc9b2,,,Web LITE,Web Lite,COPPER,MSAG5200BG-NODE431391,F,1948.0,73.0,HIGH,HIGH,LOW,HIGH,,DOUBLE_PLAY_BV,"['VOICE_HIGH', 'BB_NO_INFO', 'TV_NO']",Assumed,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['2018-08', '2018-08', '2018-08']",[450.0],[],"['Voice', 'Other', 'BB']",,,,,['Basic1 TeleLife'],['2011-11'],['60'],[],[],", ",,,,1.0,{'2018-08': nan},0.01,LOW,,,,,,YES,1.0,YES,0.2,,0.1,,0.1,,0.1,,0.1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,c36103290f3890c2696a001efe6b9808,e67afbad257bea8288b77284317c354e,0.1035861459968602,MEDIUM,NO,LOW,0.0585998822605965,NO,LOW,0.0350274725274725,NO,LOW,0.0181024332810047,NO,LOW,0.1411666666666666,YES,"['HGC/HK Incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Ooredoo/Qatar incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Singtel/ SP Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",MEDIUM,0.3333333333333333,YES,13423758.0,"['United Arab Emirates', 'Israel - Mobile']",PEO_SILVER,HIGH,0.75625,b06ebdf4b8f7558fdecd980219c22089,LOW,0.0677083333333333,,z Sales End_Res SLT Phone,,UA5000(IPMB)SL-NODE385341,,,,LOW,LOW,LOW,LOW,SLT Megaline Triple Play Package,TRIPLE_PLAY,"['VOICE_LOW', 'BB_LOW', 'TV_HIGH']",Actual,"['AB Copper Access Bearer', 'SLT Voice Service']","['2018-08', '2018-08']",[],[],"['Other', 'Voice']",,,,,,,,,,"MC, MC",17/10/2019 18:28:00,Promotion Upgrade,SINGLE_PLAY -> TRIPLE_PLAY,,,,,,,,,,,0.0,,0.25,,0.0,,0.2,,0.1,,2.1,YES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1cc2240791ff44e19822b897b52b5181,3f89887a959393c107996fcca6090647,0.031388997906855,LOW,NO,LOW,0.0661057692307692,NO,LOW,0.0053228021978021,NO,LOW,0.0590904631083202,NO,,,,,,,,,,,,,,,,,AB_Copper Access Bearer,,MSAG5200-ISLND-PHG-NODE500241,M,1966.0,55.0,LOW,LOW,,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,['AB Copper Access Bearer'],['2018-08'],[],[],['Other'],,,,,,,,,,MC,,,,,,,,,,,,,,0.3,,0.2,,0.0,,0.0,,0.2,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,68f87e98fcc5adddb8c65ea40776740b,32d3e5b25a065acb8ec5849d00c12b7f,0.1454817503924646,MEDIUM,NO,LOW,0.0228365384615384,NO,LOW,0.0698832417582417,NO,LOW,0.0605376766091051,NO,,,,,,,,,,,,,,,,,Home Single Play with My Phone,,MSAG5200-ISLPC-AGT-NODE480031,F,1974.0,47.0,LOW,LOW,,LOW,,TRIPLE_PLAY,"['VOICE_LOW', 'BB_NO_INFO', 'TV_NO_INFO']",Assumed,"['AB Copper Access Bearer', 'SLT Voice Service']","['2019-06', '2019-06']",[],[],"['Other', 'Voice']",,,,,,,,,,"MC, MC",,,,,,,,,,,,,,0.0,,0.2,,0.0,,0.0,,0.2,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
