account_num.hash,event_source.hash,ym,outgoing_country,call_count,volume,usage_rev,RTOM_CODE,LOCATION_CODE,MSAN,EQUP_ID, 
ec751ac57c1dd4cabdcf54962e784d84,e1584639161ed03ba5bb683e176af222,201910,Australia,1,1117,130317,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
ec751ac57c1dd4cabdcf54962e784d84,e1584639161ed03ba5bb683e176af222,201908,Australia - Mobile,1,1247,374100,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
ec751ac57c1dd4cabdcf54962e784d84,e1584639161ed03ba5bb683e176af222,201909,Australia - Mobile,1,256,76800,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
ec751ac57c1dd4cabdcf54962e784d84,e1584639161ed03ba5bb683e176af222,201910,Australia - Mobile,1,12,3600,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
ec751ac57c1dd4cabdcf54962e784d84,e1584639161ed03ba5bb683e176af222,201911,Australia - Mobile,2,96,28800,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
ec751ac57c1dd4cabdcf54962e784d84,e1584639161ed03ba5bb683e176af222,201912,Australia - Mobile,1,513,153900,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
ec751ac57c1dd4cabdcf54962e784d84,e1584639161ed03ba5bb683e176af222,202002,Australia - Mobile,1,1838,551400,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
ec751ac57c1dd4cabdcf54962e784d84,e1584639161ed03ba5bb683e176af222,202003,Australia - Mobile,2,2105,631500,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
ec751ac57c1dd4cabdcf54962e784d84,e1584639161ed03ba5bb683e176af222,202006,Australia - Mobile,1,575,172500,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
ec751ac57c1dd4cabdcf54962e784d84,e1584639161ed03ba5bb683e176af222,202007,Australia - Mobile,2,752,225600,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
ec751ac57c1dd4cabdcf54962e784d84,e1584639161ed03ba5bb683e176af222,202008,Australia - Mobile,1,202,60600,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
ec751ac57c1dd4cabdcf54962e784d84,e1584639161ed03ba5bb683e176af222,202004,Australia - Mobile,3,151,45300,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
ec751ac57c1dd4cabdcf54962e784d84,e1584639161ed03ba5bb683e176af222,202005,Australia - Mobile,3,3101,930300,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
fc2ade4534c633d2a2b28728e129bfd7,47ba00bc83a14e1985ca9a031d52efe3,201911,Italy - Mobile,1,25,7500,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
713aa417c219621eb60e65c2f05d3d22,4d384b3ff38d7b7060eb1fea680200ab,201911,Australia - Mobile,1,93,27900,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
fc2ade4534c633d2a2b28728e129bfd7,47ba00bc83a14e1985ca9a031d52efe3,201912,Italy - Mobile,3,340,102000,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
713aa417c219621eb60e65c2f05d3d22,4d384b3ff38d7b7060eb1fea680200ab,202003,Australia - Mobile,12,1909,572700,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
fc2ade4534c633d2a2b28728e129bfd7,47ba00bc83a14e1985ca9a031d52efe3,202001,Italy - Mobile,1,29,8700,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
713aa417c219621eb60e65c2f05d3d22,4d384b3ff38d7b7060eb1fea680200ab,202004,Australia - Mobile,8,2740,822000,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
713aa417c219621eb60e65c2f05d3d22,4d384b3ff38d7b7060eb1fea680200ab,202007,Australia - Mobile,4,807,242100,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
fc2ade4534c633d2a2b28728e129bfd7,47ba00bc83a14e1985ca9a031d52efe3,202008,Italy - Mobile,1,32,9600,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
c9ef9c3ab40b8e20f3a8014a5751fe56,defab5b5f46fd3c1696aeadc0d3e57a5,201912,Australia,1,9,1050,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
fc2ade4534c633d2a2b28728e129bfd7,47ba00bc83a14e1985ca9a031d52efe3,202002,Italy - Mobile,3,884,265200,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
03489485bb11b7474395412e1ecd952e,15d5e1896fc1afc13074efcd398edf8e,202008,U.K.,7,165,19249,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
8d9935f65ded4dd43fbe85904541eb0b,572c8c7af56c5dab11678cec81e0e465,201912,Qatar - Mobile,1,12,5000,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
ee05fa43790e6146046b0c0d9d012e48,93cc1c2d6d0c5660ada2405d53b2bcdd,202008,India,1,197,12805,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
8d9935f65ded4dd43fbe85904541eb0b,572c8c7af56c5dab11678cec81e0e465,201910,Qatar - Mobile,1,24,10000,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
e01596721d2eb566c0c38949cb5ed06b,b04682a32a80d7a4cc4e85f30fe2d141,201912,U.S.A,6,219,17887,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,202001,Singapore,1,169,33800,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
bd4d59633ffb8bd6fc82f3b4ada98fe9,89662e164c3791845060b0359c2fbb83,201911,Italy - Mobile,1,17,5100,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
25b2c30f24bbd86d7cca43e006f521fa,95badd76405ecb14eb3b62c669c749a6,201910,U.K.,1,291,33950,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,202002,Singapore,2,521,104200,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
f60045dc7749bc4a6c10561bd8443a82,aabc9272bdd09cb7ebb7c6aa53209de9,202003,UK - Mobile,1,60,18000,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
f60045dc7749bc4a6c10561bd8443a82,aabc9272bdd09cb7ebb7c6aa53209de9,201908,U.K.,5,1063,124016,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,202004,Singapore,3,1580,316000,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
f60045dc7749bc4a6c10561bd8443a82,aabc9272bdd09cb7ebb7c6aa53209de9,201909,U.K.,2,306,35700,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,202007,Singapore,4,1117,223400,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
f60045dc7749bc4a6c10561bd8443a82,aabc9272bdd09cb7ebb7c6aa53209de9,201910,U.K.,2,127,14817,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
f60045dc7749bc4a6c10561bd8443a82,aabc9272bdd09cb7ebb7c6aa53209de9,201911,U.K.,1,165,19250,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
f60045dc7749bc4a6c10561bd8443a82,aabc9272bdd09cb7ebb7c6aa53209de9,201912,U.K.,4,1464,170800,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,202004,U.S.A,1,64,5227,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
f60045dc7749bc4a6c10561bd8443a82,aabc9272bdd09cb7ebb7c6aa53209de9,202002,U.K.,4,32,3734,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,202005,U.S.A,1,714,58310,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
f60045dc7749bc4a6c10561bd8443a82,aabc9272bdd09cb7ebb7c6aa53209de9,202003,U.K.,11,1529,178382,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
f60045dc7749bc4a6c10561bd8443a82,aabc9272bdd09cb7ebb7c6aa53209de9,202006,U.K.,7,720,84001,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,202003,New Zealand - Mobile,1,575,210833,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
f60045dc7749bc4a6c10561bd8443a82,aabc9272bdd09cb7ebb7c6aa53209de9,202008,U.K.,5,300,35000,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,201908,Australia - Mobile,8,581,174300,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
f60045dc7749bc4a6c10561bd8443a82,aabc9272bdd09cb7ebb7c6aa53209de9,202001,UK - Mobile,1,37,11100,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
f60045dc7749bc4a6c10561bd8443a82,aabc9272bdd09cb7ebb7c6aa53209de9,202001,U.K.,5,1183,138017,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,201909,Australia - Mobile,2,16,4800,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
f60045dc7749bc4a6c10561bd8443a82,aabc9272bdd09cb7ebb7c6aa53209de9,202004,U.K.,4,585,68249,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
40b83b2408241641beda57ccda54ea1f,358aede375ab057032386825f910baa2,201909,Australia - Mobile,2,1269,380700,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,201912,Australia - Mobile,16,2494,748200,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
f60045dc7749bc4a6c10561bd8443a82,aabc9272bdd09cb7ebb7c6aa53209de9,202005,U.K.,1,246,28700,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
f60045dc7749bc4a6c10561bd8443a82,aabc9272bdd09cb7ebb7c6aa53209de9,202007,U.K.,5,268,31267,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,202001,Australia - Mobile,18,966,289800,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
40b83b2408241641beda57ccda54ea1f,358aede375ab057032386825f910baa2,202006,U.K.,3,356,41533,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
069877c81d797d23d59a32e07a73f14a,e353b9a7ecc02ca7fa761e19f25fc295,202005,Australia,1,41,4783,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,202002,Australia - Mobile,26,2130,639000,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
0a51c034ddd90f3dd18f2180d0027646,2125d0465254419b4141d16ba493a7a1,202003,Singapore,1,364,72800,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
069877c81d797d23d59a32e07a73f14a,e353b9a7ecc02ca7fa761e19f25fc295,202003,Italy - Mobile,4,754,226200,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
0a51c034ddd90f3dd18f2180d0027646,2125d0465254419b4141d16ba493a7a1,201909,United Arab Emirates  - Mobile,1,162,54000,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,202003,Australia - Mobile,21,2638,791400,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
069877c81d797d23d59a32e07a73f14a,e353b9a7ecc02ca7fa761e19f25fc295,202001,China,9,1548,309600,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
35858651c128b1ec3fdd034a3ca79c05,ba16630ac99daf7fcf0281c6c0d5fd61,202002,Turkey,14,2639,527800,R-HK,HK-OCC-NODE,MSAG5200-ISL,50656, 
90f16632135fe0ef215af145066f5f2b,e96dd0eddcb6b55254fc847d70e8c66c,202006,Saudi Arabia - Mobile,1,208,65867,R-MT,MT-AVR-NODE,MSAG5200-ISL,46716, 
42b90109a2d00e2229e421ca1e4a8f8f,3ec6441eb5df6ef9ba2bdd63f919ce8b,202006,United Arab Emirates,4,306,102000,R-HK,HK-OCC-NODE,MSAG5200-ISL,50656, 
90f16632135fe0ef215af145066f5f2b,e96dd0eddcb6b55254fc847d70e8c66c,202006,Italy - Mobile,10,794,238200,R-MT,MT-AVR-NODE,MSAG5200-ISL,46716, 
42b90109a2d00e2229e421ca1e4a8f8f,3ec6441eb5df6ef9ba2bdd63f919ce8b,202007,United Arab Emirates,4,47,15667,R-HK,HK-OCC-NODE,MSAG5200-ISL,50656, 
f18cbade5483787052f1d4c4c85d34d0,b05e755cb2ca2e36cd39873f14a4280f,201912,U.S.A,9,864,70559,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
42b90109a2d00e2229e421ca1e4a8f8f,3ec6441eb5df6ef9ba2bdd63f919ce8b,201910,United Arab Emirates,1,30,10000,R-HK,HK-OCC-NODE,MSAG5200-ISL,50656, 
90f16632135fe0ef215af145066f5f2b,e96dd0eddcb6b55254fc847d70e8c66c,202008,Italy - Mobile,7,859,257700,R-MT,MT-AVR-NODE,MSAG5200-ISL,46716, 
42b90109a2d00e2229e421ca1e4a8f8f,3ec6441eb5df6ef9ba2bdd63f919ce8b,201911,United Arab Emirates,1,61,20333,R-HK,HK-OCC-NODE,MSAG5200-ISL,50656, 
8dc9cff7d04b2aa584987ce723aa8dad,28eacfec0b6b96c1a7ec792bb5efd724,201911,France - Mobile,1,147,44100,R-KON,IDH-KGW-NODE,MSAG5200-ISL,619449, 
249f222a06a79be79b6c58a436efedbb,516d75323fffd9e5ab90f2bbbcea2bcb,201912,France - Mobile,4,292,87600,R-MT,MT-AVR-NODE,MSAG5200-ISL,46716, 
7b663d875bf4e9eaa6e346bb2bfd5aa1,58e8edd99ccc4f147d62fedc6bdc0536,201912,United Arab Emirates,1,951,317000,R-KON,IDH-KGW-NODE,MSAG5200-ISL,619449, 
249f222a06a79be79b6c58a436efedbb,516d75323fffd9e5ab90f2bbbcea2bcb,201908,Australia - Mobile,2,91,27300,R-MT,MT-AVR-NODE,MSAG5200-ISL,46716, 
a46e1451297cc1c6fc6c2c31ccdf3508,d5bc2dd01f35fd6a7f65b41779eaaf77,201908,United Arab Emirates  - Mobile,1,138,46000,R-KX,HC-NAP-NODE,MSAG5200-ISL,47872, 
23fc6e16b1bbdaeae5cfacfc82e91dbc,c186b34020d0ef7647c6e32d1761603a,202006,Saudi Arabia - Mobile,1,291,92150,R-KON,IDH-IDJ-NODE,C300M,1106554, 
249f222a06a79be79b6c58a436efedbb,516d75323fffd9e5ab90f2bbbcea2bcb,202001,France - Mobile,1,1175,352500,R-MT,MT-AVR-NODE,MSAG5200-ISL,46716, 
8d2cef2414b406aa05af7026f03094c6,adc4b28394ff56a5057177750ebda206,201909,Singapore,2,21,4200,R-KON,IDH-KGW-NODE,MSAG5200-ISL,619449, 
8d2cef2414b406aa05af7026f03094c6,adc4b28394ff56a5057177750ebda206,202008,Singapore,1,104,20800,R-KON,IDH-KGW-NODE,MSAG5200-ISL,619449, 
249f222a06a79be79b6c58a436efedbb,516d75323fffd9e5ab90f2bbbcea2bcb,202003,France - Mobile,3,1253,375900,R-MT,MT-AVR-NODE,MSAG5200-ISL,46716, 
729e0a0a75015a8908d0989386f4454e,491c706a7512c044872648b069944e64,202002,Qatar - Mobile,1,161,67083,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
729e0a0a75015a8908d0989386f4454e,b36a0857b23d1369fadd24c5893aa129,201909,Australia - Mobile,1,7,2100,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
249f222a06a79be79b6c58a436efedbb,516d75323fffd9e5ab90f2bbbcea2bcb,202004,France - Mobile,3,554,166200,R-MT,MT-AVR-NODE,MSAG5200-ISL,46716, 
729e0a0a75015a8908d0989386f4454e,7b9367da168ff3bce8c3ab07bcc69081,202001,UK - Mobile,1,197,59100,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
249f222a06a79be79b6c58a436efedbb,516d75323fffd9e5ab90f2bbbcea2bcb,202003,Australia - Mobile,1,42,12600,R-MT,MT-AVR-NODE,MSAG5200-ISL,46716, 
729e0a0a75015a8908d0989386f4454e,009f305bf85a71012c0e343233e611ba,201912,Australia - Mobile,1,781,234300,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
d284e1191d20b572d37e0d3eaff43e3b,0c20af486e4bedba32bf9770fbc45fb3,202005,Australia,1,548,63933,R-MD,SI-DWS-NODE,MSAG5200-ISL,52072, 
249f222a06a79be79b6c58a436efedbb,516d75323fffd9e5ab90f2bbbcea2bcb,201908,France - Mobile,2,44,13200,R-MT,MT-AVR-NODE,MSAG5200-ISL,46716, 
d284e1191d20b572d37e0d3eaff43e3b,0c20af486e4bedba32bf9770fbc45fb3,201909,U.K.,1,361,42117,R-MD,SI-DWS-NODE,MSAG5200-ISL,52072, 
d284e1191d20b572d37e0d3eaff43e3b,0c20af486e4bedba32bf9770fbc45fb3,201910,U.K.,1,1557,181650,R-MD,SI-DWS-NODE,MSAG5200-ISL,52072, 
249f222a06a79be79b6c58a436efedbb,516d75323fffd9e5ab90f2bbbcea2bcb,201912,Australia - Mobile,3,59,17700,R-MT,MT-AVR-NODE,MSAG5200-ISL,46716, 
d284e1191d20b572d37e0d3eaff43e3b,0c20af486e4bedba32bf9770fbc45fb3,201909,U.S.A,1,1974,161210,R-MD,SI-DWS-NODE,MSAG5200-ISL,52072, 
249f222a06a79be79b6c58a436efedbb,516d75323fffd9e5ab90f2bbbcea2bcb,202006,France - Mobile,4,719,215700,R-MT,MT-AVR-NODE,MSAG5200-ISL,46716, 
d284e1191d20b572d37e0d3eaff43e3b,0c20af486e4bedba32bf9770fbc45fb3,202004,U.S.A,1,2460,200900,R-MD,SI-DWS-NODE,MSAG5200-ISL,52072, 
d284e1191d20b572d37e0d3eaff43e3b,0c20af486e4bedba32bf9770fbc45fb3,202007,U.S.A,1,1195,97592,R-MD,SI-DWS-NODE,MSAG5200-ISL,52072, 
249f222a06a79be79b6c58a436efedbb,516d75323fffd9e5ab90f2bbbcea2bcb,202004,Australia - Mobile,1,1037,311100,R-MT,MT-AVR-NODE,MSAG5200-ISL,46716, 
d284e1191d20b572d37e0d3eaff43e3b,0c20af486e4bedba32bf9770fbc45fb3,202004,Australia,1,894,104300,R-MD,SI-DWS-NODE,MSAG5200-ISL,52072, 
0a51c034ddd90f3dd18f2180d0027646,2125d0465254419b4141d16ba493a7a1,202006,Singapore,1,148,29600,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
069877c81d797d23d59a32e07a73f14a,e353b9a7ecc02ca7fa761e19f25fc295,202002,China,5,884,176800,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,202004,Australia - Mobile,15,2545,763500,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
d91777192857b9893b33ff477b0fb16c,029b57551e576f248ff07c849db52fd6,201908,Oman,2,216,68400,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
069877c81d797d23d59a32e07a73f14a,e353b9a7ecc02ca7fa761e19f25fc295,202003,Italy,1,80,6533,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,202005,Australia - Mobile,11,2835,850500,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
d91777192857b9893b33ff477b0fb16c,029b57551e576f248ff07c849db52fd6,201909,U.K.,1,77,8983,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
069877c81d797d23d59a32e07a73f14a,e353b9a7ecc02ca7fa761e19f25fc295,202003,Qatar - Mobile,2,474,197500,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
d91777192857b9893b33ff477b0fb16c,029b57551e576f248ff07c849db52fd6,201908,United Arab Emirates  - Mobile,1,408,136000,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,202007,Australia - Mobile,27,4018,1205400,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
b04ac2e51ef6707ffb068597af14fd31,9628246a39aaf0d6df6a6d3e03a4a378,201910,U.K.,3,2215,258417,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
d91777192857b9893b33ff477b0fb16c,029b57551e576f248ff07c849db52fd6,201908,Oman-Mobile ,2,460,253000,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
b04ac2e51ef6707ffb068597af14fd31,9628246a39aaf0d6df6a6d3e03a4a378,201912,U.K.,2,1064,124134,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,201910,Australia - Mobile,6,867,260100,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
d52a826feb9097d2ae1a027bbbf45225,4ce2ac785d4cfa6a31d37680a60855a0,202002,U.S.A,1,1643,134178,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
b04ac2e51ef6707ffb068597af14fd31,9628246a39aaf0d6df6a6d3e03a4a378,201910,Australia - Mobile,1,221,66300,R-ND,ND-PHG-NODE,MSAG5200-ISL,50024, 
25aa94eea44cb545ef46f6a3176db985,e00811304620ccea1f2d33e2e4c9a335,201911,Australia - Mobile,7,1061,318300,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
bf8a508a532251ad33273c1f2297e019,e3a583ce0de72e72774c02310dc0fe32,202004,Maldive Islands,1,241,353467,R-RM,MV-GDM-NODE,MSAG5200-ISL,48249, 
d284e1191d20b572d37e0d3eaff43e3b,0c20af486e4bedba32bf9770fbc45fb3,202003,U.K.,1,616,71867,R-MD,SI-DWS-NODE,MSAG5200-ISL,52072, 
249f222a06a79be79b6c58a436efedbb,516d75323fffd9e5ab90f2bbbcea2bcb,202006,Australia - Mobile,1,12,3600,R-MT,MT-AVR-NODE,MSAG5200-ISL,46716, 
d284e1191d20b572d37e0d3eaff43e3b,0c20af486e4bedba32bf9770fbc45fb3,202004,U.K.,2,1578,184100,R-MD,SI-DWS-NODE,MSAG5200-ISL,52072, 
d284e1191d20b572d37e0d3eaff43e3b,0c20af486e4bedba32bf9770fbc45fb3,201911,U.S.A,2,620,50634,R-MD,SI-DWS-NODE,MSAG5200-ISL,52072, 
d284e1191d20b572d37e0d3eaff43e3b,0c20af486e4bedba32bf9770fbc45fb3,201912,U.S.A,1,922,75297,R-MD,SI-DWS-NODE,MSAG5200-ISL,52072, 
2dd601edd4e42dd3f57eeb0af8e6822f,a5d436a8c0260ad9928e857fc40e0b0c,202006,Australia - Mobile,1,11,3300,R-MT,MT-AVR-NODE,MSAG5200-ISL,46716, 
d284e1191d20b572d37e0d3eaff43e3b,0c20af486e4bedba32bf9770fbc45fb3,202008,U.S.A,1,954,77910,R-MD,SI-DWS-NODE,MSAG5200-ISL,52072, 
4b9af272beef497a56eb5f960281c3c3,69cf35dfa31af2bd728d476f43c8faab,201908,U.K.,1,60,3900,R-MD,SI-DWS-NODE,MSAG5200-ISL,52072, 
6fe425ac9cce6611b2ac578c09d0755d,dd12f15abe9ea1dbe6f1c42d6210de5c,202006,U.S.A,2,1292,105513,R-NW,NW-MEE-NODE,C300M,1888775, 
6fe425ac9cce6611b2ac578c09d0755d,dd12f15abe9ea1dbe6f1c42d6210de5c,202007,U.S.A,2,737,60188,R-NW,NW-MEE-NODE,C300M,1888775, 
6fe425ac9cce6611b2ac578c09d0755d,dd12f15abe9ea1dbe6f1c42d6210de5c,201912,Pakistan - Mobile,2,2206,661800,R-NW,NW-MEE-NODE,C300M,1888775, 
6fe425ac9cce6611b2ac578c09d0755d,dd12f15abe9ea1dbe6f1c42d6210de5c,201909,Qatar,1,493,156117,R-NW,NW-MEE-NODE,C300M,1888775, 
6fe425ac9cce6611b2ac578c09d0755d,dd12f15abe9ea1dbe6f1c42d6210de5c,201909,Pakistan,3,2352,705600,R-NW,NW-MEE-NODE,C300M,1888775, 
6fe425ac9cce6611b2ac578c09d0755d,dd12f15abe9ea1dbe6f1c42d6210de5c,202002,U.S.A,3,439,35852,R-NW,NW-MEE-NODE,C300M,1888775, 
6fe425ac9cce6611b2ac578c09d0755d,dd12f15abe9ea1dbe6f1c42d6210de5c,202008,U.S.A,2,77,6288,R-NW,NW-MEE-NODE,C300M,1888775, 
6fe425ac9cce6611b2ac578c09d0755d,dd12f15abe9ea1dbe6f1c42d6210de5c,202001,Pakistan,3,4911,1473300,R-NW,NW-MEE-NODE,C300M,1888775, 
54aef24cdf623de05342bcd6a18b3fe9,7108a9d01fd8204c50bd9672d200f4de,202005,Australia,5,142,16567,R-NW,NW-MEE-NODE,C300M,1888775, 
d78cc31d120692cf1f0c676b1ced3a9f,b5368c72eb12c24c97404bd8d9a6e333,202003,Australia - Mobile,3,296,88800,R-NW,NW-MEE-NODE,C300M,1888775, 
c88bba576162e8694ea520e0c7093ca3,b2bbed613dcdbc1477ce5d97dd7b9a38,201911,Italy - Mobile,2,665,199500,R-NW,NW-MEE-NODE,C300M,1888775, 
5b3258a0998a6140264c415c94bdd1b7,3fbe5da2b888637d2c55a3a50c2860e8,201910,United Arab Emirates,7,3548,1182667,R-PH,PH-AKG-NODE,MSAG5200,43163, 
5b3258a0998a6140264c415c94bdd1b7,3fbe5da2b888637d2c55a3a50c2860e8,201912,United Arab Emirates,8,957,318999,R-PH,PH-AKG-NODE,MSAG5200,43163, 
5b3258a0998a6140264c415c94bdd1b7,3fbe5da2b888637d2c55a3a50c2860e8,202001,United Arab Emirates,3,9,2999,R-PH,PH-AKG-NODE,MSAG5200,43163, 
5b3258a0998a6140264c415c94bdd1b7,3fbe5da2b888637d2c55a3a50c2860e8,202002,United Arab Emirates,2,64,21333,R-PH,PH-AKG-NODE,MSAG5200,43163, 
5b3258a0998a6140264c415c94bdd1b7,3fbe5da2b888637d2c55a3a50c2860e8,202003,United Arab Emirates,7,219,73000,R-PH,PH-AKG-NODE,MSAG5200,43163, 
5b3258a0998a6140264c415c94bdd1b7,3fbe5da2b888637d2c55a3a50c2860e8,201911,United Arab Emirates  - Mobile,4,382,127333,R-PH,PH-AKG-NODE,MSAG5200,43163, 
5b3258a0998a6140264c415c94bdd1b7,3fbe5da2b888637d2c55a3a50c2860e8,202001,United Arab Emirates  - Mobile,2,89,29667,R-PH,PH-AKG-NODE,MSAG5200,43163, 
5b3258a0998a6140264c415c94bdd1b7,3fbe5da2b888637d2c55a3a50c2860e8,201909,United Arab Emirates,17,2229,742999,R-PH,PH-AKG-NODE,MSAG5200,43163, 
5b3258a0998a6140264c415c94bdd1b7,3fbe5da2b888637d2c55a3a50c2860e8,201911,United Arab Emirates,5,1091,363666,R-PH,PH-AKG-NODE,MSAG5200,43163, 
02d208b753acaa64ccaa5571837b3959,0bac035db2a16b11b449063577f02f4f,201908,Australia - Mobile,1,41,12300,R-PH,PH-AKG-NODE,MSAG5200,43163, 
