ACCOUNT_NUM.hash,OFFNET_INCOMING_Scaled,OFFNET_INCOMING_Outlier,OFFNET_OUTGOING_Scaled,OFFNET_OUTGOING_Outlier,ONNET_INCOMING_Scaled,ONNET_INCOMING_Outlier,ONNET_OUTGOING_Scaled,ONNET_OUTGOING_Outlier,IDD_INCOMING_Scaled,IDD_INCOMING_Outlier,IDD_incoming_country,IDD_OUTGOING_Scaled,IDD_OUTGOING_Outlier,IDD_outgoing_country,Peo_TV_Package,PEO_TV_Scaled,BB_Package,BB_Scaled,TARIFF_NAME,Location_Identifier,GENDER,Sub_Type,Megaline_Package,Package_Type,VAS_Package,VAS_Rental,VAS_One_Time_Charge,Product_Type,MEDIUM,Sub_Update,BB_Extra_GB_Purchased_Scaled,BB_Extra_GB_Amount,Peo_Extra_Channels_Purchased_Scaled,Having_Insurance,Having_Senior_Citizen_Scaled,SMEs_Scaled,Having_Teenagers_Students_Scaled,Having_Working_Professionals_Scaled,Having_Family_Member_Abroad_Scaled,Tamil_Customer
a48400b39f02660c4fb865a9bf13d865,0.001201923,NO,0.001201923,NO,0.100629724,,0.006181319,NO,0.006666667,NO,"['Orange/France Incoming II', 'DU/UAE Incoming II']",0,,,,0,z Sales End_Home,0.032986111,z Sales End_Home,UA5000(IPMB)SL-NODE385341,,TRIPLE_PLAY,"['Megaline', 'AB Megaline', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Other', 'Other', 'Voice', 'BB']","['One Time Detailed Bill', 'Removal of Int & Parallel Ext']",[],[],[],", ",,0.01,0,0,,0,0.1,0.1,0.1,0.35,
8faa068f1432a947e929501632584ff7,0.008380756,NO,0.007579474,NO,0.006696429,NO,0.006549254,NO,0,,,0,,,PEO_SILVER_PLUS,0.425,,0,Cu_SLT Staff PEO SILVER,MSAG5200-ISLWY-MDB-NODE506221,,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['Voice', 'Other', 'PeoTV']",['Meet Lite'],[],[195.0],[],", ",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0,26,0,,0,0,0.3,0.55,0,
977c462c90075d956707c63946f2b9e5,0.074224882,NO,0.055288462,NO,0.131181319,NO,0.011724882,NO,0.050833333,NO,"['PTCL/Pakistan Incoming II', 'Telstra/Australia Incoming II', 'DU/UAE Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,,0,,0,z Sales End_.Home - Double Play,MSAG5200-ISLIDH-KGW-NODE6194491,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",['Plus1 TeleLife'],['100'],[],[],", ",,0,0,0,YES,0.5,0,0,0.2,0.85,
6c07445cedd467f6de8b48f91455f21f,0.156299058,NO,0.275044152,NO,0.209993132,NO,0.305484694,YES,0,,,0,,,,0,Web Starter,0.184027778,Web Starter,MSAG5200-ISLMH-POL-NODE491451,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Other', 'BB']",['Meet Lite'],[],[195.0],[],", ",,0.01,10,0,,0.1,0.1,0.3,0.55,0,
708ec595df8a31e818ec6b58bbb7ace8,0.101125065,NO,0.174156201,NO,0.135989011,NO,0.172807104,NO,0.035333333,NO,"['Dhiraagu/Maldives Incoming II', 'Maxis/ MY Incoming II', 'CTGL/China Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'TM/ Malaysia Incoming II', 'STC/Saudi Arabia Incoming II']",0.094551282,YES,"['United Arab Emirates', 'Japan - Mobile', 'Japan', 'India']",PEO_UNNATHAM,0.91875,Web Family Plus,0.958333333,Web Family Plus,MSAG5200-ISLIDH-KGW-NODE6194491,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']","['E channeling Registration', 'Hotline Time Delayed', 'Hotline Immediate']",[],[],['Megaline'],"C, C",,0.005722461,0,0,,0.4,0.4,0.6,0.5,1.85,YES
905f643c1ea2b63954627029ddf2cc5d,0.074159471,NO,0.017194859,NO,0.141826923,NO,0.054773352,NO,0,,,0,,,PEO_UTHAYAM,0.95,,0,z Sales End_Res SLT Phone,MSAG5200-ISLWM-NODE432881,F,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['Voice', 'PeoTV', 'Other']",['Basic1 TeleLife'],['60'],[],[],", ",,0,0,0,YES,0.8,0,0.2,0.1,0,YES
130a75d8233d72dc5dce070522818bea,0.061437075,NO,0.079694859,NO,0.111950549,NO,0.089481947,NO,0.1585,YES,"['Singtel/ SP Incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Skype/LUX Incoming II']",0.019230769,NO,['U.S.A'],PEO_SILVER,0.7625,Web Booster,0.765625,WEB BOOSTER,MSAG5200-ISLMV-GDM-NODE482491,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']","['E channeling Registration', 'Meet Lite']",[],[195.0],['Megaline'],"C, C",,0.010014306,15,0,,0,0.4,1,0.95,0.6,
798ef28b37f853e4ac46257f28f15b44,0.086505756,NO,0.035223705,NO,0.130151099,NO,0.105940934,NO,0,,,0,,,PEO_SILVER,0.65,Web LITE,0.598958333,Web Lite,MSAG5200-ISLMT-AVR-NODE467161,F,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['PeoTV', 'Voice', 'Other', 'BB']",['Meet Lite'],[],[195.0],[],", ",DOUBLE_PLAY_BV -> TRIPLE_PLAY,0.01,1,0,,0,0.2,0.5,0.75,0,
ce962b4f12082b7f910778ad457add61,0.079130691,NO,0.057962127,NO,0.0625,NO,0.07709478,NO,0.1385,YES,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'CTGL/China Incoming II', 'Orange/France Incoming II', 'Skype/LUX Incoming II', 'Singtel/ SP Incoming II']",0,,,PEO_SILVER,0.91875,,0.8125,V_E-Channeling Registration,MSAG5200-ISLMV-GDM-NODE482491,,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['Voice', 'PeoTV', 'Other']","['E channeling Registration', 'E channeling Subscription']",[],[],"['Megaline', 'Megaline']","C, C, C, C",,0,32,0,,0,0.3,0.5,0.4,0.35,
6b0a52c309b2ba6e02c5372429f09a8c,0.122645212,NO,0.154753728,NO,0.026614011,NO,0.045476845,NO,0,,,0,,,PEO_UTHAYAM,0,,0,TR 2016_.Home - Single Play,MSAG5200-ISLBZ-NODE435881,M,SINGLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']","['Video on Demand', 'PeoTPackage Transfer']",[],[],[],", ",DOUBLE_PLAY_PV -> SINGLE_PLAY,0,0,0,,0.3,0,0,0,0,YES
8cba0f41e453857490dd0d68c305873b,0.249435832,NO,0.220957614,NO,0.074862637,NO,0.034684066,NO,0.0025,NO,['Maxis/ MY Incoming II'],0,,,,0,,0,z Sales End_Res SLT Phone,MSAG5200-ISLMT-AVR-NODE467161,M,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",['Basic1 TeleLife'],['60'],[],[],", ",DOUBLE_PLAY_BV -> SINGLE_PLAY,0,0,0,YES,0.5,0,0,0.2,0.1,
5881470c0ab60e6d4b789346b63687c9,0.198382718,NO,0.069981358,NO,0.15779533,NO,0.194122841,NO,0,,,0,,,PEO_SILVER,0.85625,Web PAL,0.802083333,Web Pal,MSAG5200-ISLHC-NAP-NODE478721,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'BB SLT BroadBand Service', 'SLT PeoTV Service']","['Other', 'BB', 'PeoTV']","['Basic1 TeleLife', 'Meet Lite']",['60'],[195.0],[],", ",,0.01,28,0,YES,0.8,0.4,0.8,0.95,0,
7372b9c4d9cc4f325546a02e33d1571d,0.263695382,NO,0.056196036,NO,0.106284341,NO,0.028061224,NO,0,,,0,,,,0,Web LITE,0.1875,Web Lite,MSAG5200MGE-NODE428381,M,DOUBLE_PLAY_BV,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']","['Plus1 TeleLife', 'Meet Lite']",['100'],[195.0],['Megaline'],"C, C",SINGLE_PLAY -> DOUBLE_PLAY_BV,0.01,0,0,YES,0.8,0.1,0.3,0.35,0,
4f1ed566c9476815cfe56eab1c22ed05,0.003605769,NO,0.002403846,NO,0.001373626,NO,0.001569859,NO,0,,,0,,,PEO_SILVER,0.05,Web LITE,0.020833333,Web Lite,MSAG5200PH-AKG-NODE431631,,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service', 'SLT PeoTV Service']","['Voice', 'Other', 'BB', 'PeoTV']",['Meet Lite'],[],[195.0],[],", ",,0.01,8,0,,0,0.1,0.3,0.35,0,
fce5b1f5188d31d8d439aef1a8beb5cf,0.001201923,NO,0.001201923,NO,0.100629724,,0.101406182,,0,,,0,,,PRANAMA,0,,0,Home Single Play with My Phone,C300MNW-MEE-NODE18887751,M,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",['Video on Demand'],[],[],[],", ",,0,0,0,,0,0,0,0.2,0,
37242ebf9b1846f8f0f09a7f65bc70f9,0.018339547,NO,0.018396782,NO,0.007898352,NO,0.008781397,NO,0.040833333,NO,['Dhiraagu/Maldives Incoming II'],0,,,PEO_SILVER,0.95,Web Starter,0,Web Starter,MSAG5200-ISLMT-AVR-NODE467161,F,TRIPLE_PLAY,"['SLT Voice Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['Voice', 'BB', 'Other']",['Telehealth'],['100'],[],['Megaline'],"C, C",TRIPLE_PLAY -> DOUBLE_PLAY_PV,0.01,0,0,YES,0.8,0.1,0.3,0.2,0.1,
2f95113e6a986aca6f8eaf90196e50d2,0.109056122,NO,0.122130102,NO,0.037087912,NO,0.081166601,NO,0,,,0,,,PEO_SILVER,0.8875,Student Package 1,0,Student Package 1,MSAG5200HPG-NODE432141,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",['Meet Lite'],[],[195.0],[],", ",,0.01,15,0,,0.3,0.1,0.5,0.45,0,
e84b02cf91dcfcf8b78732e50bbdb677,0.13397763,NO,0.254513344,NO,0.04532967,NO,0.053203493,NO,0.0955,YES,['STC/Saudi Arabia Incoming II'],0.075320513,NO,['Saudi Arabia - Mobile'],PEO_SILVER,0.8375,Web LITE,0.340277778,Web Lite,MSAG5200PH-AKG-NODE431631,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'Voice', 'BB']","['Basic1 TeleLife', 'Meet Lite']",['60'],[195.0],[],", ",,0,10,0,YES,0.5,0.1,0.5,0.65,0.6,
6b965152170bd6f4f6599d400ea125d9,0.127281201,NO,0.244799843,NO,0.115212912,NO,0.057348901,NO,0,,,0,,,PEO_SILVER,0,,0,AB_Copper Access Bearer,C300MKI-NODE10668164,M,DOUBLE_PLAY_PV,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Basic1 TeleLife'],['60'],[],[],", ",SINGLE_PLAY -> DOUBLE_PLAY_PV,0,0,0,YES,0.8,0,0,0,0,
79b864b3fbe496b0efac3197185124ad,0.020743394,NO,0.020800628,NO,0.046703297,NO,0.064658556,NO,0.015166667,NO,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'PCCW Incoming  II', 'Telstra/Australia Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,,0,,0,AB_Copper Access Bearer,UA5000(IPMB)SL-NODE385341,F,DOUBLE_PLAY_BV,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Meet Lite'],[],[195.0],[],", ",SINGLE_PLAY -> DOUBLE_PLAY_BV,0,59,0,,0.3,0,0.2,0.25,0.6,
1b90f00af43142138b9b33bb1cbf00dd,0.061060963,NO,0.099563383,NO,0.056146978,NO,0.067454867,NO,0,,,0,,,,0,,0,TR 2016_.Home - Single Play,MSAG5200PH-AKG-NODE431631,F,SINGLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']","['E channeling Subscription', 'E channeling Registration']",[],[],"['Megaline', 'Megaline']","C, C, C, C",DOUBLE_PLAY_BV -> SINGLE_PLAY,0,0,0,,0,0,0,0.2,0,
632c81aa0a869570ce2ea954c7d460cf,0.015763998,NO,0.051682692,NO,0.01614011,NO,0.030317896,NO,0,,,0,,,PEO_SILVER,0.60625,Web PAL,0,Web Pal,C300MNW-MEE-NODE18887751,M,DOUBLE_PLAY_PV,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['BB', 'Voice', 'Other', 'PeoTV']",['Telehealth'],['100'],[],['Megaline'],"C, C",TRIPLE_PLAY -> DOUBLE_PLAY_PV,0.01,0,0,YES,0.5,0.1,0.2,0.4,0,
74f4085f083da6e2fb68a1fa67d3846a,0.170722135,NO,0.285665228,NO,0.015625,NO,0.015698587,NO,0.0025,NO,"['DU/UAE Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,DOUBLEPROMO,0,,0,AB_Copper Access Bearer,ZXDSL9806H-ISLAG-PNP-NODE529761,M,DOUBLE_PLAY_BV,['AB Copper Access Bearer'],['Other'],"['Video on Demand', 'Meet Lite']",[],[195.0],[],", ",DOUBLE_PLAY_PV -> SINGLE_PLAY,0,3,0,,0.3,0,0.2,0.25,0.35,
ee32cf0c7ba64fbe3a5570abdfa1a406,0.316032182,NO,0.364967622,NO,0.265796703,NO,0.344289639,YES,0.011666667,NO,"['Telstra/Australia Incoming II', 'DU/UAE Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,PEO_SILVER,0.65,Web Family Plus,0.604166667,Web Family Plus,MSAG5200-ISLPC-AGT-NODE480031,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'PeoTV', 'BB']","['BB Messenger Bundle', 'BB YouTube Bundle', 'Meet Lite']","['45', '155']",[195.0],[],", ",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0.01,295,0,,0.5,0.4,0.9,0.55,0.6,
d443266a3c8c00ccf06549a16da45581,0.007383242,NO,0.003605769,NO,0.003949176,NO,0.003973705,NO,0,,,0.009615385,NO,['United Arab Emirates  - Mobile'],,0,Web Family Plus,0.130208333,Web Family Plus,MSAG5200-ISLGE-NODE5577981,,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer']","['BB', 'Other']",['Meet Lite'],[],[195.0],[],", ",,0.01,30,0,,0,0.1,0.3,0.35,0.6,
ce01acc546de76f431d42c29678c7014,0.010612899,NO,0.00794741,NO,0.005151099,NO,0.012755102,NO,0,,,0,,,,0,Web LITE,0.270833333,Web Lite,MSAG5200-ISLMLT-VMD-NODE4145091,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service', 'SLT Voice Service']","['PeoTV', 'Other', 'BB', 'Voice']",['Cordeless Phone  Installment'],[],[],[],", ",,0.01,45,0,,0,0.1,0.1,0.3,0,
b5bb5da2527ef639a03cd945fcef3c54,0.138270212,NO,0.136822998,NO,0.041037088,NO,0.123896193,NO,0.0075,NO,['DU/UAE Incoming II'],0.019230769,NO,['Australia - Mobile'],,0,Web LITE,0.428819444,Web Lite,MSAG5200-ISLIDH-KGW-NODE6194491,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Other', 'BB']",['Basic1 TeleLife'],['60'],[],['Megaline'],"C, C",,0.004291845,2,0,YES,0.5,0.2,0.2,0.4,0.6,
3e579b0e6791bfafe3b057804b08196c,0.19757326,NO,0.150240385,NO,0.062328297,NO,0.05224686,NO,0.214833333,YES,"['Orange/France Incoming II', 'CTGL/China Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,,0,,0,AB_Copper Access Bearer,MSAG5200-ISLIDH-KGW-NODE6194491,F,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",['Basic1 TeleLife'],['60'],[],[],", ",,0,0,0,YES,0.8,0,0,0,0.6,
a1e2b9c2faf456eece4bb507dd044fcd,0.478798731,YES,0.291944662,NO,0.323489011,NO,0.251422684,NO,0.005,NO,"['KT/Korea Incoming II', 'PTCL/Pakistan Incoming II', 'DU/UAE Incoming II']",0,,,,0,Web Pro,0,Web Pro,C300MKI-NODE10668164,,DOUBLE_PLAY_BV,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service', 'AB WireLess Access', 'SLT Voice Service']","['PeoTV', 'Other', 'BB', 'Other', 'Voice']","['BB Detailed Reports ', 'BB PeoTVGO Revenue code', 'BB Report Subscription Charge']","[249, 40.0]",[],['Megaline'],,SINGLE_PLAY -> DOUBLE_PLAY_BV,0.258941345,24,0,,0.2,0.1,0.1,0.1,0.35,
3b1f1becd16d2927812a4f3f5e1f580b,0.151916536,NO,0.044005102,NO,0.102335165,NO,0.137239992,NO,0,,,0,,,,0,Web Family Plus,0.09375,Web Family Plus,MSAG5200-ISLMH-POL-NODE491451,M,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",['Meet Lite'],[],[195.0],[],", ",SINGLE_PLAY -> DOUBLE_PLAY_BV,0.01,16,0,,0.3,0.1,0.3,0.35,0,
5fbc629ff2a00c1534a57cc697531beb,0.146094976,NO,0.145702512,NO,0.042067308,NO,0.0543073,NO,0,,,0,,,PEO_SILVER,0.7125,Web Starter,0.546875,Web Starter,C300MIDH-IDJ-NODE11065541,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",['Telehealth'],[100.0],[],['Megaline'],"C, C",,0.01,0,0,YES,0.8,0.2,0.4,0.3,0,
e04722d49629bbee262f96938f8e2ab8,0.045550432,NO,0.063971743,NO,0.116586538,NO,0.116194074,NO,0,,,0,,,PEO_SILVER,0.625,Student Package 1,0.227430556,Student Package 1,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'PeoTV', 'BB']","['Basic1 TeleLife', 'Plus1 TeleLife', 'Meet Lite']","['60', '100']",[195.0],[],", ",,0.01,2,0,YES,0.8,0.1,0.4,0.45,0,
0fb8c557d22f3fafbf573d925b8d5f96,0.009615385,NO,0.109255424,,0.01356456,NO,0.002403846,NO,0,,,0,,,PEO_UNNATHAM,0,,0,AB_Copper Access Bearer,MSAG5200-ISLMT-AVR-NODE467161,M,SINGLE_PLAY,['AB Copper Access Bearer'],['Other'],['Video on Demand'],[],[],[],", ",DOUBLE_PLAY_PV -> SINGLE_PLAY,0.00286123,0,0,,0.3,0.1,0.1,0.1,0,YES
479934bc992ead510eb362cf49ff1143,0.012992216,NO,0.018396782,NO,0.009615385,NO,0.031397174,NO,0,,,0,,,PEO_SILVER,0,Web Starter,0.734375,Web Starter,MSAG5200BG-NODE431391,M,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",['E channeling Registration'],[],[],['Megaline'],"C, C",,0.01,5,0,,0.3,0.4,0.4,0.6,0,
6e103f04aa3211169552e312a0da99ac,0.163510597,NO,0.155317896,NO,0.018715659,NO,0.01690051,NO,0,,,0,,,PEO_UTHAYAM,0.95,Any Flix,0.454861111,Any Flix,MSAG5200-ISLMT-AVR-NODE467161,F,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'SLT PeoTV Service']","['BB', 'Voice', 'PeoTV']",['Meet Lite'],[],[195.0],[],", ",,0.01,36,0,,0,0.2,0.8,0.75,0,YES
e73b63832cde75e8933fb3824bcca198,0.025551086,NO,0.07248332,NO,0.020947802,NO,0.038559655,NO,0,,,0,,,NEW_SLT_STAFF_PACKAGE,0.7125,SLT Staff Web Family Plus,1,SLT Staff Web Family Plus,MSAG5200-ISLMV-GDM-NODE482491,F,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['PeoTV', 'Other', 'BB']","['Basic1 TeleLife', 'Sisu Connect', 'Meet Lite']","['60', '30']",[195.0],[],", ",,0.004291845,71,0,YES,0.8,0.4,0.8,1.35,0,
92aff27247977dc8de8ef2da78915442,0.02057169,NO,0.019598705,NO,0.048076923,NO,0.161769035,NO,0,,,0,,,,0,,0,AB_Copper Access Bearer,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']","['Sisu Connect', 'Basic Phone Installment']",['30'],[],[],", ",,0,0,0,,0.3,0,0,0,0,
871e19e6394497355a61456fae44e71e,0.193975667,NO,0.126005691,NO,0.245879121,NO,0.099219976,NO,0.006666667,NO,['Skype/LUX Incoming II'],0,,,PEO_UTHAYAM,0.44375,Any Joy,0.381944444,Any Joy,MSAG5200-ISLPC-AGT-NODE480031,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'Voice', 'BB']",['Meet Lite'],[],[195.0],[],", ",,0.01,19,0,,0.4,0.2,0.5,0.55,0.1,YES
009ef2d25878cecee8d2c8115d26f4ab,0.13037186,NO,0.092916013,NO,0.112980769,NO,0.050603414,NO,0,,,0,,,PEO_UTHAYAM,0.89375,Web PAL,0.802083333,Web Pal,MSAG5200-ISLTBL-NODE5577771,F,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'Other', 'BB']","['Basic1 TeleLife', 'Plus1 TeleLife', 'Basic2 TeleLife']","['60', '100', '90']",[],[],", ",,0.01,0,0,YES,0.8,0.4,0.6,0.5,0,YES
1d800ffe927471f63aa32293865791b7,0.076285322,NO,0.053252551,NO,0.100961538,NO,0.224416209,NO,0,,,0.006410256,NO,['Malaysia'],PEO_SILVER,0.65,,0,Home Double  Play Peo with My Phone,MSAG5200-ISLND-PHG-NODE500241,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['PeoTV', 'Other', 'Voice']","['AB Referral offer Discount', 'Referral offer Discount']",[],[],[],", ",,0,0,0,,0.3,0,0.1,0.35,0.1,
a6671618eccc37bedb264fcd246bb9fd,0.034994767,NO,0.029214089,NO,0.023179945,NO,0.038093603,NO,0.021833333,NO,"['TIS/Italy Incoming II', 'PTCL/Pakistan Incoming II', 'Telstra/Australia Incoming II']",0,,,PEO_SILVER,0.625,,0,AB_Copper Access Bearer,MSAG5200PH-AKG-NODE431631,,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer']","['PeoTV', 'Voice', 'Other']",['BB YouTube Bundle'],['155'],[],[],", ",DOUBLE_PLAY_PV -> TRIPLE_PLAY,0,21,0,,0,0.2,0.1,0.1,0.85,
96d972b2edfb5cf8c733f0fe2fa775a8,0.085205717,NO,0.105106947,NO,0.012190934,NO,0.049793956,NO,0.003333333,NO,['DU/UAE Incoming II'],0,,,,0,Web LITE,0,Web Lite,MSAG5200-ISLHC-NAP-NODE478721,F,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['BB', 'Voice', 'PeoTV', 'Other']","['BB SLT Film Hall Service', 'Package Rental Through ADSL', 'Meet Lite']",[299],[195.0],['Megaline'],"MC, MC",,0.01,20,0,,0,0.1,0.3,0.55,0.1,
f50bc155abca0db49d377ff98013b313,0.230891876,NO,0.244897959,NO,0.189217033,NO,0.243254513,NO,0.003333333,NO,['Skype/LUX Incoming II'],0,,,PRANAMA,0.89375,Web Family Plus,0.654513889,Web Family Plus,MSAG5200-ISLMT-AVR-NODE467161,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",['Meet Lite'],[],[195.0],[],", ",,0,48,0,,0.6,0.1,0.5,0.45,0.1,
fe48f49bbd4bdae38c0e533904700290,0.097502943,NO,0.138490973,NO,0.012190934,NO,0.003605769,NO,0.0025,NO,['Ooredoo/Qatar incoming II'],0,,,,0,,0,AB_Copper Access Bearer,C300MNW-MEE-NODE18887751,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Basic1 TeleLife'],[60.0],[],['Megaline'],"C, C",,0,0,0,YES,0.5,0,0,0.2,0.35,
1022655080756ed52c8ae8deea6a1c79,0.267709969,NO,0.119260204,NO,0.185096154,NO,0.174009027,NO,0,,,0,,,,0,,0,AB_Copper Access Bearer,MSAG5200-ISLPC-AGT-NODE480031,F,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']",['Meet Lite'],[],[195.0],[],", ",SINGLE_PLAY -> DOUBLE_PLAY_BV,0,6,0,,0.4,0,0.2,0.25,0,
511d783a0c9fb3a1a53232bfb501e0fa,0.002771782,NO,0.005175628,NO,0.001373626,NO,0.013392857,NO,0,,,0,,,PEO_UTHAYAM,0,Web Starter,0.239583333,Web Starter,MSAG5200-ISLVA-NKM-NODE481961,M,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']","['Plus1 TeleLife', 'Video on Demand']",['100'],[],[],", ",TRIPLE_PLAY -> DOUBLE_PLAY_BV,0.001430615,0,0,YES,0.8,0.1,0.1,0.1,0,YES
ce87316cf8e572c5fb7c09745520eb30,0.004807692,NO,0.010351256,NO,0.006524725,NO,0.021045918,NO,0.006666667,NO,['UK/BT Incoming II'],0,,,PEO_UTHAYAM,0.35,,0,z Sales End_.Home - Double Play,C300MKI-NODE10668164,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer']","['Voice', 'Other']","['Sisu Connect', 'Plus1 TeleLife']","[30.0, 100.0]",[],"['Megaline', 'Megaline']","MC, C, MC, C",,0,0,0,YES,0.8,0,0.1,0.1,0.1,YES
8b23347039ee538f89851c35ff210fb8,0.217597135,NO,0.236484498,NO,0.191277473,NO,0.11987343,NO,0,,,0,,,,0,,0,z Sales End_.Home - Single Play,MSAG5200-ISLMT-AVR-NODE467161,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'Voice']",['Basic1 TeleLife'],['60'],[],[],", ",,0,0,0,YES,0.9,0,0,0,0,
