ACCOUNT_NUM.hash,OFFNET_INCOMING_Scaled,OFFNET_INCOMING_Outlier,OFFNET_OUTGOING_Scaled,OFFNET_OUTGOING_Outlier,ONNET_INCOMING_Scaled,ONNET_INCOMING_Outlier,ONNET_OUTGOING_Scaled,ONNET_OUTGOING_Outlier,IDD_INCOMING_Scaled,IDD_INCOMING_Outlier,IDD_incoming_country,IDD_OUTGOING_Scaled,IDD_OUTGOING_Outlier,IDD_outgoing_country,BB_Scaled,BB_Package,TARIFF_NAME,BB_Medium,Location_Identifier,GENDER,Sub_Type,Megaline_Package,Package_Type,FTTH_Package,VAS_Package,Product_Type,Sub_Update,BB_Extra_GB_Usage_Times,BB_Extra_GB_Purchased_Scaled,BB_Extra_GB_Amount,Having_Insurance,Having_Senior_Citizen_Scaled,Having_Kids_at_Home_Scaled,SMEs_Scaled,Having_Teenagers_Students_Scaled,Having_Working_Professionals_Scaled,Having_Family_Member_Abroad_Scaled,Tamil_Customer
8b50eb0e7a3a77ad893ae125e9ab99d6,0.002403846,NO,0.110354885,,0.001373626,NO,0.103510056,,0,,,0,,,0.372947913,Web LITE,Web Lite,COPPER,MSAG5200-ISLND-PHG-NODE500241,,DOUBLE_PLAY_BV,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,['Video on Demand'],[],,1,0.01,0,,0,0,0.1,0.1,0.1,0,
8663bfd18276d10d854ce2c2f7462f07,0.207466641,NO,0.074322998,NO,0.267857143,NO,0.139006083,NO,0,,,0,,,0.204861111,Web Starter,Web Starter,COPPER,UA5000(IPMB)SL-NODE385341,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']",,"['Sisu Connect', 'Meet Lite']",['Megaline'],,1,0.01,10,,0.3,0.7,0.1,0.4,0.45,0,
29e4ed1dd895c838aae14cef338f8640,0.002403846,NO,0.110354885,,0.020604396,NO,0.006745487,NO,0,,,0,,,0.372947913,Web LITE,Web Lite,COPPER,MSAG5200BG-NODE431391,,TRIPLE_PLAY,"['AB WireLess Access', 'BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['Other', 'BB', 'Other', 'Voice']",,,,,19,0.025751073,0,,0,0,0.1,0.1,0.1,0,
b48f9189bd2968977497da784a1e598b,0.090798339,NO,0.079694859,NO,0.022836538,NO,0.034119898,NO,0.006666667,NO,['Telstra/Australia Incoming II'],0,,,0.372947913,Broadband Experience Package,Broadband Experience Package,COPPER,C300MNW-MEE-NODE18887751,M,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['Voice', 'PeoTV', 'BB', 'Other']",,,,,1,0.01,0,,0.3,0.65,0.1,0.3,0.2,0.35,
6fe425ac9cce6611b2ac578c09d0755d,0.015935701,NO,0.028012166,NO,0.013221154,NO,0.043048469,NO,0.019166667,NO,"['DU/UAE Incoming II', 'Orange/France Incoming II', 'CTGL/China Incoming II', 'STC/Saudi Arabia Incoming II']",0.442307692,YES,"['U.S.A', 'Pakistan']",0.840277778,Web Family Xtra,Web Family Xtra,COPPER,C300MNW-MEE-NODE18887751,,TRIPLE_PLAY,"['SLT Voice Service', 'BB SLT BroadBand Service']","['Voice', 'BB']",,['Meet Max'],[],,1,0.01,0,,0,0.1,0.6,0.6,0.85,1.1,
4f7fdfcc42cc8c27df007e52ae4356c0,0.164900576,NO,0.190173666,NO,0.072115385,NO,0.157108516,NO,0.015,NO,"['Maxis/ MY Incoming II', 'Orange/France Incoming II']",0.086538462,YES,"['Australia - Mobile', 'UK - Mobile']",0.137152778,Student Package 1,Student Package 1,COPPER,MSAG5200-ISLND-PHG-NODE500241,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['PeoTV', 'Other', 'Voice', 'BB']",,,,,1,0.01,0,,0.3,0.2,0.1,0.1,0.1,1.1,
c950439894f62f21dd183242e041a5a5,0.207294937,NO,0.148106358,NO,0.113495879,NO,0.078934458,NO,0.006666667,NO,"['PTCL/Pakistan Incoming II', 'Telstra/Australia Incoming II']",0,,,0.372947913,Entree,Entree,COPPER,C300MIDH-IDJ-NODE11065541,M,SINGLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['BB', 'Other', 'Voice']",,,,DOUBLE_PLAY_BV -> SINGLE_PLAY,1,0.01,0,,0.3,0.2,0.1,0.1,0.1,0.6,
d2b1988c765fc7d679a0f1a07d2d9d9a,0.076489731,NO,0.049278846,NO,0.20467033,NO,0.101133242,NO,0,,,0,,,0.09375,Web LITE,Web Lite,COPPER,C300MKI-NODE10668164,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'PeoTV', 'BB']",,,,DOUBLE_PLAY_PV -> TRIPLE_PLAY,1,0.01,0,,0.3,0.45,0.1,0.3,0.4,0,
96c232e71b2d85f94ecefac6e427e4cf,0.118197279,NO,0.189413265,NO,0.085851648,NO,0.157476452,NO,0.2815,YES,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'GTS Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0.189102564,YES,"['Australia - Mobile', 'Australia', 'U.S.A']",0.372947913,Entree,Entree,COPPER,MSAG5200PH-AKG-NODE431631,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer']","['BB', 'Other']",,"['E channeling Registration', 'Sisu Connect']","['Megaline', 'Megaline']",,1,0.01,0,,0.1,0.7,0.1,0.1,0.3,1.6,
fa8e90de40d413de5dc2c05bdf5eba98,0.058231947,NO,0.019230769,NO,0.040693681,NO,0.036474686,NO,0,,,0,,,0.375,Web PAL,Web Pal,COPPER,MSAG5200-ISLMH-POL-NODE491451,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['PeoTV', 'Other', 'Voice', 'BB']",,"['Basic1 TeleLife', 'Meet Lite']",['Megaline'],,1,0.01,22,YES,0.8,0.55,0.2,0.6,0.55,0,
7217b86f207517a6376ba22c8d6ead47,0.070619113,NO,0.133020997,NO,0.018715659,NO,0.106235283,NO,0,,,0,,,0.333333333,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLMV-GDM-NODE482491,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer']","['BB', 'Voice', 'PeoTV', 'Other']",,['Meet Lite'],[],,2,0.001430615,94,,0,0.55,0.2,0.6,0.75,0,
5dc96973a7f873061434798efde375f2,0.162308673,NO,0.024406397,NO,0.054258242,NO,0.054503532,NO,0.0025,NO,['DU/UAE Incoming II'],0,,,0.046875,Web LITE,Web Lite,COPPER,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'BB']",,,,DOUBLE_PLAY_PV -> TRIPLE_PLAY,1,0.01,0,,0,0.45,0.1,0.3,0.4,0.1,
15122086b5dff783c626d6d102b4182b,0.00597691,NO,0.006377551,NO,0.002575549,NO,0.005715267,NO,0,,,0,,,0.244791667,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLMLT-VMD-NODE4145091,F,TRIPLE_PLAY,"['AB Megaline', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Other', 'Voice', 'Other', 'BB']",,['AB Citylink Loyalty Rewards'],[],,1,0.01,0,,0,0.2,0.1,0.1,0.55,0,
c9ef9c3ab40b8e20f3a8014a5751fe56,0.179495356,NO,0.097895408,NO,0.143543956,NO,0.241856358,NO,0.144166667,YES,"['DU/UAE Incoming II', 'Orange/France Incoming II', 'Lycatel Incoming II', 'UK/BT Incoming II', 'NTT/Japan Incoming II']",0.006410256,NO,['Australia'],0.359375,Web LITE,Web Lite,COPPER,MSAG5200-ISLND-PHG-NODE500241,,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT Voice Service']","['BB', 'Other', 'Voice']",,,,,1,0.01,0,,0.1,0.1,0.2,0.2,0.2,0.85,
52a7c660e9036f688e1c72c30c1580a2,0.003777473,NO,0.004807692,NO,0.001201923,NO,0.109080651,NO,0,,,0,,,0.729166667,z Sales End_Home,z Sales End_Home,COPPER,C300MIDH-IDJ-NODE11065541,M,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'AB Megaline', 'AB Megaline Startup']","['BB', 'PeoTV', 'Voice', 'Other', 'Other', 'Other']",,,,,1,0.01,0,,0,0.55,0.4,0.6,0.7,0,
96dc628ff21d7e6a547fb8f028333b15,0.126896913,NO,0.10066719,NO,0.006696429,NO,0.019819466,NO,0,,,0,,,0.270833333,Any Joy,Any Joy,LTE,MSAG5200-ISLMH-POL-NODE491451,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'Voice', 'BB']",,['Meet Lite'],[],,0,0,6,,0,0.45,0,0.4,0.55,0,
51974e514429cf7cffba3a1f62ee736a,0.26631999,NO,0.105474882,NO,0.166895604,NO,0.053645016,NO,0,,,0,,,0.324652778,Web PAL,Web Pal,COPPER,C300MTP-NODE8700911,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['PeoTV', 'Other', 'Voice', 'BB']",,['Meet Lite'],[],,1,0.01,1,,0.3,0.45,0.1,0.5,0.45,0,
a48400b39f02660c4fb865a9bf13d865,0.001201923,NO,0.001201923,NO,0.102325026,,0.006181319,NO,0.006666667,NO,"['Orange/France Incoming II', 'DU/UAE Incoming II']",0,,,0.032986111,z Sales End_Home,z Sales End_Home,COPPER,UA5000(IPMB)SL-NODE385341,,TRIPLE_PLAY,"['Megaline', 'AB Megaline', 'AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Other', 'Other', 'Voice', 'BB']",,"['One Time Detailed Bill', 'Removal of Int & Parallel Ext']",[],,1,0.01,0,,0,0,0.1,0.1,0.1,0.35,
6c07445cedd467f6de8b48f91455f21f,0.156299058,NO,0.275044152,NO,0.209993132,NO,0.305484694,YES,0,,,0,,,0.184027778,Web Starter,Web Starter,COPPER,MSAG5200-ISLMH-POL-NODE491451,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Other', 'BB']",,['Meet Lite'],[],,1,0.01,10,,0.1,0.2,0.1,0.3,0.55,0,
708ec595df8a31e818ec6b58bbb7ace8,0.101125065,NO,0.174156201,NO,0.135989011,NO,0.172807104,NO,0.035333333,NO,"['Dhiraagu/Maldives Incoming II', 'Maxis/ MY Incoming II', 'CTGL/China Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'TM/ Malaysia Incoming II', 'STC/Saudi Arabia Incoming II']",0.094551282,YES,"['United Arab Emirates', 'Japan - Mobile', 'Japan', 'India']",0.958333333,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLIDH-KGW-NODE6194491,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']",,"['E channeling Registration', 'Hotline Time Delayed', 'Hotline Immediate']",['Megaline'],,5,0.005722461,0,,0.4,0.55,0.4,0.6,0.5,1.85,YES
1f67a05e8130b7b454fd076750ff44b5,0.039140175,NO,0.035223705,NO,0.009100275,NO,0.007285126,NO,0.0025,NO,['DU/UAE Incoming II'],0,,,0.409722222,Web LITE,Web Lite,COPPER,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['PeoTV', 'Voice', 'Other', 'BB']",,,,,1,0.01,152,,0,0.3,0.2,0.3,0.5,0.1,
25aa94eea44cb545ef46f6a3176db985,0.071992739,NO,0.098827512,NO,0.038976648,NO,0.184801805,NO,0.543666667,YES,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'STC/Saudi Arabia Incoming II']",0.806089744,YES,"['Australia - Mobile', 'Singapore']",0.064236111,Web Starter,Web Starter,COPPER,MSAG5200-ISLMV-GDM-NODE482491,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,,,,1,0.01,0,,0.3,0.2,0.1,0.1,0.1,1.75,
ed8fee0d56d93a28d97753e8c3a8ae41,0.33983353,NO,0.46592916,YES,0.057692308,NO,0.074862637,NO,0.006666667,NO,['PCCW Incoming  II'],0,,,0.372947913,Abhimaana,Abhimaana,COPPER,MSAG5200-ISLWI-NWT-NODE485201,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Other', 'BB']",,,,,1,0.01,0,,0,0.45,0.1,0.3,0.6,0.1,
130a75d8233d72dc5dce070522818bea,0.061437075,NO,0.079694859,NO,0.111950549,NO,0.089481947,NO,0.1585,YES,"['Singtel/ SP Incoming II', 'KT/Korea Incoming II', 'Orange/France Incoming II', 'Skype/LUX Incoming II']",0.019230769,NO,['U.S.A'],0.765625,Web Booster,WEB BOOSTER,COPPER,MSAG5200-ISLMV-GDM-NODE482491,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']",,"['E channeling Registration', 'Meet Lite']",['Megaline'],,8,0.010014306,15,,0,0.55,0.4,1,0.95,0.6,
798ef28b37f853e4ac46257f28f15b44,0.086505756,NO,0.035223705,NO,0.130151099,NO,0.105940934,NO,0,,,0,,,0.598958333,Web LITE,Web Lite,COPPER,MSAG5200-ISLMT-AVR-NODE467161,F,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['PeoTV', 'Voice', 'Other', 'BB']",,['Meet Lite'],[],DOUBLE_PLAY_BV -> TRIPLE_PLAY,1,0.01,1,,0,0.3,0.2,0.5,0.75,0,
ec751ac57c1dd4cabdcf54962e784d84,0.109358647,NO,0.064069859,NO,0.265796703,NO,0.154115973,NO,0.297833333,YES,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'Saif Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0.206730769,YES,['Australia - Mobile'],0.114583333,Entree,Entree,COPPER,MSAG5200-ISLMV-GDM-NODE482491,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",,,,,1,0.01,0,,0.3,0.2,0.1,0.1,0.1,1.35,
f1418137942f697222c8864e5af3fc21,0.303988422,NO,0.239992151,NO,0.250686813,NO,0.208227041,NO,0.2995,YES,"['Etisalat/UAE Incoming II', 'DU/UAE Incoming II', 'Bharathi/India incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'PTCL/Pakistan Incoming II']",0.044871795,NO,"['Australia - Mobile', 'United Arab Emirates  - Mobile']",0.372947913,Broadband Experience Package,Broadband Experience Package,COPPER,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']",,,,,1,0.01,0,,0.4,0.45,0.1,0.3,0.2,1.85,
d3733d05787b1347bd5d033ce7f2ab4c,0.039369113,NO,0.063603807,NO,0.01356456,NO,0.012730573,NO,0,,,0,,,0.105902778,Web LITE,Web Lite,COPPER,MSAG5200-ISLMT-AVR-NODE467161,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'Voice', 'BB']",,,,,1,0.01,0,,0.3,0.2,0.1,0.2,0.2,0,
5881470c0ab60e6d4b789346b63687c9,0.198382718,NO,0.069981358,NO,0.15779533,NO,0.194122841,NO,0,,,0,,,0.802083333,Web PAL,Web Pal,COPPER,MSAG5200-ISLHC-NAP-NODE478721,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'BB SLT BroadBand Service', 'SLT PeoTV Service']","['Other', 'BB', 'PeoTV']",,"['Basic1 TeleLife', 'Meet Lite']",[],,1,0.01,28,YES,0.8,0.55,0.4,0.8,0.95,0,
7372b9c4d9cc4f325546a02e33d1571d,0.263695382,NO,0.056196036,NO,0.106284341,NO,0.028061224,NO,0,,,0,,,0.1875,Web LITE,Web Lite,COPPER,MSAG5200MGE-NODE428381,M,DOUBLE_PLAY_BV,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",,"['Plus1 TeleLife', 'Meet Lite']",['Megaline'],SINGLE_PLAY -> DOUBLE_PLAY_BV,1,0.01,0,YES,0.8,0.2,0.1,0.3,0.35,0,
4f1ed566c9476815cfe56eab1c22ed05,0.003605769,NO,0.002403846,NO,0.001373626,NO,0.001569859,NO,0,,,0,,,0.020833333,Web LITE,Web Lite,COPPER,MSAG5200PH-AKG-NODE431631,,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service', 'SLT PeoTV Service']","['Voice', 'Other', 'BB', 'PeoTV']",,['Meet Lite'],[],,1,0.01,8,,0,0,0.1,0.3,0.35,0,
0706513ba40d6899f606aaadac27a1ed,0.001201923,NO,0.110354885,,0.102325026,,0.103510056,,0.0025,NO,['DU/UAE Incoming II'],0,,,0.372947913,Broadband Experience Package,Broadband Experience Package,COPPER,MSAG5200-ISLMV-GDM-NODE482491,,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'Other', 'BB']",,,,,1,0.01,0,,0,0,0.1,0.1,0.1,0.1,
8027076adaa4e15f9eedfae792ac7990,0.573881476,YES,0.538044545,YES,0.468063187,YES,0.466910322,YES,0,,,0,,,0.489583333,Web Starter,Web Starter,COPPER,ZXDSL9806H-ISLAG-PNP-NODE529761,,TRIPLE_PLAY,"['SLT Voice Service', 'BB SLT BroadBand Service']","['Voice', 'BB']",,,,,1,0.01,64,,0.2,0.1,0.2,0.2,0.2,0,
df76fec71b5b8a47390aa5ea4d6ebd78,0.046670591,NO,0.073587127,NO,0.04790522,NO,0.01844584,NO,0,,,0,,,0.372947913,Web Family Plus,Web Family Plus,COPPER,MSAG5200BG-NODE431391,M,DOUBLE_PLAY_BV,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",,,,,1,0.01,0,,0.3,0.2,0.1,0.1,0.1,0,
f7fa92c8fd86d44e3645806076bb7d21,0.036311159,NO,0.052418564,NO,0.039835165,NO,0.077757064,NO,0.011833333,NO,"['Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'STC/Saudi Arabia Incoming II']",0.032051282,NO,"['Qatar - Mobile', 'United Arab Emirates  - Mobile']",0.255208333,Web Starter,Web Starter,COPPER,MSAG5200-ISLND-PHG-NODE500241,F,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service']","['BB', 'Other', 'PeoTV', 'Voice']",,,,,0,0,29,,0,0.2,0,0,0.2,1.35,
bf8a508a532251ad33273c1f2297e019,0.245830063,NO,0.237490188,NO,0.3125,NO,0.237907182,NO,0.059,NO,"['Telstra/Australia Incoming II', 'DU/UAE Incoming II', 'STC/Saudi Arabia Incoming II']",0.019230769,NO,"['Australia - Mobile', 'Maldive Islands']",0.6875,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLMV-GDM-NODE482491,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['PeoTV', 'Voice', 'Other', 'BB']",,,,,1,0.01,5,,0.4,0.55,0.4,0.6,0.5,1.35,
37242ebf9b1846f8f0f09a7f65bc70f9,0.018339547,NO,0.018396782,NO,0.007898352,NO,0.008781397,NO,0.040833333,NO,['Dhiraagu/Maldives Incoming II'],0,,,0.372947913,Web Starter,Web Starter,COPPER,MSAG5200-ISLMT-AVR-NODE467161,F,TRIPLE_PLAY,"['SLT Voice Service', 'BB SLT BroadBand Service', 'AB Copper Access Bearer']","['Voice', 'BB', 'Other']",,['Telehealth'],['Megaline'],TRIPLE_PLAY -> DOUBLE_PLAY_PV,1,0.01,0,YES,0.8,0.45,0.1,0.3,0.2,0.1,
2f95113e6a986aca6f8eaf90196e50d2,0.109056122,NO,0.122130102,NO,0.037087912,NO,0.081166601,NO,0,,,0,,,0.372947913,Student Package 1,Student Package 1,COPPER,MSAG5200HPG-NODE432141,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",,['Meet Lite'],[],,1,0.01,15,,0.3,0.45,0.1,0.5,0.45,0,
e84b02cf91dcfcf8b78732e50bbdb677,0.13397763,NO,0.254513344,NO,0.04532967,NO,0.053203493,NO,0.0955,YES,['STC/Saudi Arabia Incoming II'],0.075320513,NO,['Saudi Arabia - Mobile'],0.340277778,Web LITE,Web Lite,COPPER,MSAG5200PH-AKG-NODE431631,F,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'Voice', 'BB']",,"['Basic1 TeleLife', 'Meet Lite']",[],,0,0,10,YES,0.5,0.55,0.1,0.5,0.65,0.6,
c635e3ffef4b8dc0657b67cb62c0b55f,0.0089531,NO,0.001201923,NO,0.009443681,NO,0.001569859,NO,0,,,0,,,0.372947913,Abhimaana,Abhimaana,COPPER,C300MNW-MEE-NODE18887751,M,TRIPLE_PLAY,"['SLT Voice Service', 'SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service']","['Voice', 'PeoTV', 'Other', 'BB']",,,,,0,0,0,,0.5,0.45,0,0.2,0.1,0,
5874c6d4d73afba94f9734d7b6a04797,0.162455848,NO,0.208742151,NO,0.018715659,NO,0.094093407,NO,0.003333333,NO,['KT/Korea Incoming II'],0,,,0.372947913,Web LITE,Web Lite,COPPER,MSAG5200-ISLHC-NAP-NODE478721,F,DOUBLE_PLAY_PV,"['SLT PeoTV Service', 'BB SLT BroadBand Service']","['PeoTV', 'BB']",,,,DOUBLE_PLAY_PV -> TRIPLE_PLAY,1,0.01,0,,0,0.45,0.1,0.3,0.4,0.1,
c1058ce9a6ddd654f992860ea0251a89,0.25588697,NO,0.382358713,YES,0.266483516,NO,0.263540031,NO,0.655333333,YES,"['Etisalat/UAE Incoming II', 'HGC/HK Incoming II', 'Maxis/ MY Incoming II', 'DU/UAE Incoming II', 'TATA/Canada Incoming II', 'CTGL/China Incoming II', 'Orange/France Incoming II', 'Telstra/Australia Incoming II', 'PTCL/Pakistan Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,0.372947913,Web LITE,Web Lite,COPPER,C300MKI-NODE10668164,,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'BB']",,,,,1,0.01,0,,0.1,0,0.1,0.1,0.1,1.35,
7e8e7b616cbc456fff50d1ac1532322f,0.083366039,NO,0.010817308,NO,0.057692308,NO,0.066203885,NO,0.005,NO,"['Maxis/ MY Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,0.168402778,Web LITE,Web Lite,COPPER,MSAG5200-ISLHNT-NODE423851,M,TRIPLE_PLAY,"['SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Voice', 'Other', 'PeoTV', 'BB']",,,,,1,0.01,0,,0.5,0.45,0.1,0.3,0.2,0.35,
632c81aa0a869570ce2ea954c7d460cf,0.015763998,NO,0.051682692,NO,0.01614011,NO,0.030317896,NO,0,,,0,,,0.372947913,Web PAL,Web Pal,COPPER,C300MNW-MEE-NODE18887751,M,DOUBLE_PLAY_PV,"['BB SLT BroadBand Service', 'SLT Voice Service', 'AB Copper Access Bearer', 'SLT PeoTV Service']","['BB', 'Voice', 'Other', 'PeoTV']",,['Telehealth'],['Megaline'],TRIPLE_PLAY -> DOUBLE_PLAY_PV,1,0.01,0,YES,0.5,0.2,0.1,0.2,0.4,0,
ee32cf0c7ba64fbe3a5570abdfa1a406,0.316032182,NO,0.364967622,NO,0.265796703,NO,0.344289639,YES,0.011666667,NO,"['Telstra/Australia Incoming II', 'DU/UAE Incoming II', 'STC/Saudi Arabia Incoming II']",0,,,0.604166667,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLPC-AGT-NODE480031,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT Voice Service', 'SLT PeoTV Service', 'BB SLT BroadBand Service']","['Other', 'Voice', 'PeoTV', 'BB']",,"['BB Messenger Bundle', 'BB YouTube Bundle', 'Meet Lite']",[],DOUBLE_PLAY_PV -> TRIPLE_PLAY,1,0.01,295,,0.5,0.3,0.4,0.9,0.55,0.6,
d443266a3c8c00ccf06549a16da45581,0.007383242,NO,0.003605769,NO,0.003949176,NO,0.003973705,NO,0,,,0.009615385,NO,['United Arab Emirates  - Mobile'],0.130208333,Web Family Plus,Web Family Plus,COPPER,MSAG5200-ISLGE-NODE5577981,,TRIPLE_PLAY,"['BB SLT BroadBand Service', 'AB Copper Access Bearer']","['BB', 'Other']",,['Meet Lite'],[],,1,0.01,30,,0,0,0.1,0.3,0.35,0.6,
ce01acc546de76f431d42c29678c7014,0.010612899,NO,0.00794741,NO,0.005151099,NO,0.012755102,NO,0,,,0,,,0.270833333,Web LITE,Web Lite,COPPER,MSAG5200-ISLMLT-VMD-NODE4145091,M,TRIPLE_PLAY,"['SLT PeoTV Service', 'AB Copper Access Bearer', 'BB SLT BroadBand Service', 'SLT Voice Service']","['PeoTV', 'Other', 'BB', 'Voice']",,['Cordeless Phone  Installment'],[],,1,0.01,45,,0,0.2,0.1,0.1,0.3,0,
d45f9dc6df557e80c0f6d11fc1edad42,0.155514129,NO,0.057496075,NO,0.18853022,NO,0.266483516,NO,0.003333333,NO,['Maxis/ MY Incoming II'],0,,,0.638888889,Web Starter,Web Starter,COPPER,MSAG5200-ISLMH-POL-NODE491451,M,TRIPLE_PLAY,"['AB Copper Access Bearer', 'SLT PeoTV Service', 'SLT Voice Service', 'BB SLT BroadBand Service']","['Other', 'PeoTV', 'Voice', 'BB']",,,,,1,0.01,0,,0.3,0.55,0.2,0.4,0.3,0.1,
